name,category,type,district,wgs_lng,wgs_lat
爱指尚美甲美睫,life,生活服务;美容美发店;美容美发店,成华区,104.106981,30.675972
上海威尼丝美发,life,生活服务;美容美发店;美容美发店,成华区,104.107742,30.672407
诗丽堂美容美体(诗梦店),life,生活服务;美容美发店;美容美发店,成华区,104.110748,30.673641
发艺国际造型,life,生活服务;生活服务场所;生活服务场所,成华区,104.110772,30.673572
兰婷美容养生会所(安婕妤·体验中心),life,生活服务;美容美发店;美容美发店,成华区,104.107829,30.672315
私人订制膳食,life,生活服务;美容美发店;美容美发店,成华区,104.106548,30.672945
Lemon Girl私人定制美甲美睫(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106549,30.672946
丝域养发馆(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.107834,30.67216
视界婚纱摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.107622,30.67219
诗丽堂美容美体(诗梦店),life,生活服务;美容美发店;美容美发店,成华区,104.106337,30.675752
唯美发型(莜伟私享发型工作室建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.105818,30.674634
知尚专业造型沙龙,life,生活服务;美容美发店;美容美发店,成华区,104.10782,30.672123
Freya韩式素颜馆,life,生活服务;美容美发店;美容美发店,成华区,104.107631,30.67217
MiNi1993创意摄影(建设路店),life,生活服务;摄影冲印店;摄影冲印,成华区,104.106185,30.675633
尚赫TBS美容美甲会所,life,生活服务;生活服务场所;生活服务场所,成华区,104.106012,30.675341
墨玉泡澡养身馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.106012,30.675341
吉娜魔力美甲(伊藤店),life,生活服务;美容美发店;美容美发店,成华区,104.106012,30.675341
俏兰朵专业印尼爪哇塑身纤体(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106012,30.675341
龙悦SPA养生馆,life,生活服务;美容美发店;美容美发店,成华区,104.106246,30.675706
韩蒸天下(建业路),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.105803,30.673868
赤目视觉,life,生活服务;摄影冲印店;摄影冲印,成华区,104.106455,30.672791
西雅图新派婚纱写真馆,life,生活服务;摄影冲印店;摄影冲印,成华区,104.106505,30.672684
米蒙专业儿童摄影工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106212,30.675779
维美尚家到家养生护理(sm店),life,生活服务;美容美发店;美容美发店,成华区,104.108896,30.676755
泓道纹刺绣艺馆(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.109412,30.672105
夏时根专业修脚坊(二环路东二段),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.106287,30.675882
法国香迪光电美容会所,life,生活服务;美容美发店;美容美发店,成华区,104.10618,30.672903
威斯特专业美发工作室,life,生活服务;美容美发店;美容美发店,成华区,104.107731,30.676763
安然纳米汗蒸养生馆(SM广场店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.106355,30.672698
珂洛丽美甲美睫连锁(sm店),life,生活服务;美容美发店;美容美发店,成华区,104.11098,30.675626
美分时美容美体抗衰中心,life,生活服务;生活服务场所;生活服务场所,成华区,104.106321,30.672718
益好家电维修,life,生活服务;生活服务场所;生活服务场所,成华区,104.106318,30.672715
珈韵国际健康养生馆(建业路),life,生活服务;美容美发店;美容美发店,成华区,104.109086,30.67682
时光精灵儿童摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.107995,30.676848
成都乐活派广告设计工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.105631,30.674902
珈龙国际健康养生馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.108926,30.676865
20!30!40!工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106375,30.672613
JLove时尚美甲工作室(东二路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106126,30.675885
黛舍文化传播,life,生活服务;美容美发店;美容美发店,成华区,104.108009,30.671876
柔婷专业美容护理(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.109738,30.672087
烫染之家(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.109421,30.676801
吾道社区足疗,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.110351,30.676406
秀华迷你织补(SM购物广场),life,生活服务;生活服务场所;生活服务场所,成华区,104.109563,30.67196
蓝马快递,life,生活服务;生活服务场所;生活服务场所,成华区,104.111126,30.673112
塑心茗媛(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.105811,30.673169
秀域古方减肥美容保健(二环路东二段),life,生活服务;美容美发店;美容美发店,成华区,104.106211,30.676097
链家(建设新店G),life,生活服务;生活服务场所;生活服务场所,成华区,104.111236,30.673243
梓沐心理工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.105572,30.675233
27CLUB-TATTOO STUDIO,life,生活服务;生活服务场所;生活服务场所,成华区,104.108535,30.677025
野火工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.108535,30.677025
无貳生活馆,life,生活服务;美容美发店;美容美发店,成华区,104.109099,30.67723
反时针美业(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.109086,30.671765
文强刺青,life,生活服务;生活服务场所;生活服务场所,成华区,104.106258,30.676273
缘艺婚庆策划工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106258,30.676273
筱琴造型工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106258,30.676273
hairclub(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.106258,30.676273
美q&美发(建设路伊藤店),life,生活服务;美容美发店;美容美发店,成华区,104.106258,30.676273
卡乐芙/colourful美甲工作室,life,生活服务;美容美发店;美容美发店,成华区,104.106258,30.676273
瑞豪专业烫染连锁(首创爱这城店),life,生活服务;美容美发店;美容美发店,成华区,104.106261,30.676273
美天淘日系造型(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.106258,30.676273
吉娜魔力美甲(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.109333,30.671763
咪咕美甲(甜心小姐店),life,生活服务;美容美发店;美容美发店,成华区,104.105362,30.674864
瑞妮维尔美容美体(建业路),life,生活服务;美容美发店;美容美发店,成华区,104.108987,30.677075
维纳斯皮肤美容,life,生活服务;美容美发店;美容美发店,成华区,104.106161,30.676241
萱妮儿产后调理恢复中心(东门店),life,生活服务;美容美发店;美容美发店,成华区,104.105881,30.672801
苗方清颜中国专业祛痘连锁机构(成华区店),life,生活服务;美容美发店;美容美发店,成华区,104.106986,30.676805
Emma's美甲美睫半永久(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.106099,30.676231
琳美人美容抗衰管理中心,life,生活服务;美容美发店;美容美发店,成华区,104.109155,30.677089
崇孝养老机构(龙湖店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106988,30.676852
陈陈工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.105739,30.675888
凯斯尼皮革护理,life,生活服务;生活服务场所;生活服务场所,成华区,104.108115,30.671583
伊茉微摄影美甲美睫,life,生活服务;美容美发店;美容美发店,成华区,104.105421,30.675348
维色美甲,life,生活服务;生活服务场所;生活服务场所,成华区,104.108105,30.671583
淋美人美容院,life,生活服务;生活服务场所;生活服务场所,成华区,104.109188,30.677126
龙猫儿童摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.107288,30.671736
伊美丽美容预约中心(成华店),life,生活服务;生活服务场所;生活服务场所,成华区,104.107287,30.671737
成都市中国体育彩票竞彩店-直营店,life,生活服务;生活服务场所;生活服务场所,成华区,104.111378,30.675742
唯美美容瘦身理疗,life,生活服务;美容美发店;美容美发店,成华区,104.110691,30.676494
永琪美容美发(建业店),life,生活服务;美容美发店;美容美发店,成华区,104.108919,30.677196
大眼睛美睫工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106069,30.676337
旨美美妆,life,生活服务;美容美发店;美容美发店,成华区,104.106052,30.676356
恩姿蔓美容,life,生活服务;美容美发店;美容美发店,成华区,104.111544,30.673195
D&Y素颜馆,life,生活服务;美容美发店;美容美发店,成华区,104.111489,30.675704
常乐足道传世养生馆(建设路),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.105461,30.673039
沐·纤体水疗半永久,life,生活服务;美容美发店;美容美发店,成华区,104.111489,30.675704
克丽缇娜(金域蓝湾店),life,生活服务;美容美发店;美容美发店,成华区,104.105703,30.672714
成都密码影像时尚摄影工作室,life,生活服务;摄影冲印店;摄影冲印,成华区,104.10818,30.671449
魅力女人香美容SPA会所,life,生活服务;美容美发店;美容美发店,成华区,104.111651,30.673244
闲逸汗蒸养身馆,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.111253,30.672626
也会工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106675,30.676889
佳人緣造型空间,life,生活服务;生活服务场所;生活服务场所,成华区,104.106888,30.677051
水易居(成都成华),life,生活服务;生活服务场所;生活服务场所,成华区,104.109375,30.671466
六月童话儿童摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.105153,30.675423
网拉工坊(成都成华),life,生活服务;生活服务场所;生活服务场所,成华区,104.109347,30.671416
安利健康生活体验馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.106588,30.677242
美镀朵朵(建设路伊藤店),life,生活服务;美容美发店;美容美发店,成华区,104.105132,30.675413
万科物业服务中心,life,生活服务;生活服务场所;生活服务场所,成华区,104.105929,30.676793
盘子女人坊(SM购物广场),life,生活服务;摄影冲印店;摄影冲印,成华区,104.109352,30.671371
纤指百魅美甲美睫(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.105459,30.672671
扬州喜脚坊(建兴店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.111567,30.672734
伊美娜女子美容院(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.105418,30.672656
常乐足道(三千集店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106792,30.677209
艺之形象韩式半永久纹眉纹绣定妆(成华sm广场店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106942,30.677263
天使人间国际抗衰中心,life,生活服务;美容美发店;美容美发店,成华区,104.106948,30.67728
成华区欣奕美容服务部,life,生活服务;美容美发店;美容美发店,成华区,104.106957,30.677474
听雨轩美发造型,life,生活服务;美容美发店;美容美发店,成华区,104.105079,30.673069
链家(东区直销十五部),life,生活服务;生活服务场所;生活服务场所,成华区,104.10704,30.677332
星彩医学美容连锁(成华店),life,生活服务;美容美发店;美容美发店,成华区,104.105345,30.672636
伊百度美容美发(建业路店),life,生活服务;美容美发店;美容美发店,成华区,104.111199,30.672184
御足堂养生馆(建祥路店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.111201,30.676601
链家(东区直销十一部),life,生活服务;生活服务场所;生活服务场所,成华区,104.10704,30.677351
27club刺青工作室,life,生活服务;美容美发店;美容美发店,成华区,104.106795,30.677255
新雨池(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106604,30.677205
幸福驿站,life,生活服务;生活服务场所;生活服务场所,成华区,104.10826,30.671107
夕婷工作室,life,生活服务;美容美发店;美容美发店,成华区,104.111504,30.672405
光伴一生光波疗房体验馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.105998,30.671905
链家(东区直销十三部),life,生活服务;生活服务场所;生活服务场所,成华区,104.107031,30.677394
链家(东区直销十六部),life,生活服务;生活服务场所;生活服务场所,成华区,104.107013,30.677394
链家(东区直销十二部),life,生活服务;生活服务场所;生活服务场所,成华区,104.107004,30.677394
怡人婚纱摄影工作室,life,生活服务;摄影冲印店;摄影冲印,成华区,104.11152,30.672385
链家(东区直销十四部),life,生活服务;生活服务场所;生活服务场所,成华区,104.107004,30.677402
俏百颜医学美容,life,生活服务;美容美发店;美容美发店,成华区,104.106588,30.677242
拾光映像,life,生活服务;摄影冲印店;摄影冲印,成华区,104.106405,30.671588
优生活养生美容馆(龙湖店),life,生活服务;美容美发店;美容美发店,成华区,104.108213,30.677919
BINGO儿童摄影机构,life,生活服务;摄影冲印店;摄影冲印,成华区,104.109015,30.671084
雅之孕美容院(东门店),life,生活服务;美容美发店;美容美发店,成华区,104.109015,30.671084
水岸花门卫室,life,生活服务;生活服务场所;生活服务场所,成华区,104.104637,30.674025
恒艺广告装饰(建和路),life,生活服务;生活服务场所;生活服务场所,成华区,104.111993,30.675821
美度发型(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.105034,30.672842
香港可诺丹婷美颜美体SPA连锁,life,生活服务;美容美发店;美容美发店,成华区,104.106588,30.677293
维乐诗(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.104963,30.675835
飞利浦(伊藤洋华堂建设店),life,生活服务;生活服务场所;生活服务场所,成华区,104.104976,30.672881
槿爱婚礼定制,life,生活服务;生活服务场所;生活服务场所,成华区,104.107239,30.677574
仙活林,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.11203,30.675885
恋手恋脚(龙湖三千集店),life,生活服务;生活服务场所;生活服务场所,成华区,104.10711,30.677562
渝富桥(建设路店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.104853,30.673016
大爱城养老客户接待中心(建祥路),life,生活服务;生活服务场所;生活服务场所,成华区,104.111278,30.676785
安然纳米汗蒸(建设路店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.104644,30.673532
利安社区电超市(建兴路),life,生活服务;生活服务场所;生活服务场所,成华区,104.112307,30.673436
国光大厦收发室,life,生活服务;生活服务场所;生活服务场所,成华区,104.104852,30.673016
百草中医按摩理疗,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.11213,30.675855
震轩美容美发(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.108958,30.677823
兰颜舍韩式定妆,life,生活服务;美容美发店;美容美发店,成华区,104.106701,30.677492
甲艺坊美甲美睫工作室,life,生活服务;美容美发店;美容美发店,成华区,104.106566,30.677437
爱上美甲,life,生活服务;生活服务场所;生活服务场所,成华区,104.112168,30.672916
非比美甲美睫工作室,life,生活服务;美容美发店;美容美发店,成华区,104.11156,30.672093
奈菲兒主题美甲连锁(旗舰店),life,生活服务;美容美发店;美容美发店,成华区,104.107254,30.677721
联合特许营业厅(利安sm店),life,生活服务;生活服务场所;生活服务场所,成华区,104.11245,30.673487
脉轮推拿中心,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.10452,30.673361
奢香亚光印务(国光路),life,生活服务;生活服务场所;生活服务场所,成华区,104.104511,30.673403
四川正华专利事务所,life,生活服务;生活服务场所;生活服务场所,成华区,104.107172,30.677746
圣域阳光(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.104768,30.672824
安迪私人造型,life,生活服务;美容美发店;美容美发店,成华区,104.106788,30.677645
柔婷美容院(SM广场店),life,生活服务;美容美发店;美容美发店,成华区,104.11009,30.671071
汪正影业英派儿童摄影会馆,life,生活服务;摄影冲印店;摄影冲印,成华区,104.109414,30.670873
ossie(成都成华),life,生活服务;生活服务场所;生活服务场所,成华区,104.109447,30.670868
美社时尚(国光路),life,生活服务;美容美发店;美容美发店,成华区,104.104323,30.673919
绿纤减肥,life,生活服务;美容美发店;美容美发店,成华区,104.108464,30.677987
MC婚纱婚礼定制,life,生活服务;生活服务场所;生活服务场所,成华区,104.106478,30.677552
玛花纤体(龙湖三千集店),life,生活服务;生活服务场所;生活服务场所,成华区,104.106448,30.677549
海滨酒店养生,life,生活服务;生活服务场所;生活服务场所,成华区,104.106777,30.677703
荷芙蔓美容美发养生会所(龙湖店),life,生活服务;美容美发店;美容美发店,成华区,104.10787,30.677971
极客修,life,生活服务;生活服务场所;生活服务场所,成华区,104.108187,30.678009
圣美罗养生美容馆,life,生活服务;美容美发店;美容美发店,成华区,104.106328,30.677509
海滨足健,life,生活服务;生活服务场所;生活服务场所,成华区,104.106778,30.677708
滴滴代驾,life,生活服务;生活服务场所;生活服务场所,成华区,104.106779,30.677712
一绣倾城,life,生活服务;生活服务场所;生活服务场所,成华区,104.106779,30.677712
小苹果通讯设备维修中心,life,生活服务;生活服务场所;生活服务场所,成华区,104.106779,30.677712
思扬网络推广,life,生活服务;生活服务场所;生活服务场所,成华区,104.109169,30.670767
成华区弘道绣绘美甲馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.109494,30.670829
吉娜魔力美甲(SM店),life,生活服务;生活服务场所;生活服务场所,成华区,104.109169,30.670766
BK凰嘉养生美颜馆(龙湖三千城店),life,生活服务;美容美发店;美容美发店,成华区,104.108943,30.678001
memory记忆自拍馆,life,生活服务;摄影冲印店;摄影冲印,成华区,104.104276,30.67382
柔婷(东城国际店),life,生活服务;美容美发店;美容美发店,成华区,104.109159,30.670767
成都爱尚造型婚纱馆,life,生活服务;美容美发店;美容美发店,成华区,104.11153,30.671823
雅之孕产后修复中心(东门店),life,生活服务;生活服务场所;生活服务场所,成华区,104.109169,30.670767
宜兰贝尔·美甲,life,生活服务;生活服务场所;生活服务场所,成华区,104.109281,30.670782
MYFACE美颜坊,life,生活服务;美容美发店;美容美发店,成华区,104.109169,30.670765
富怡,life,生活服务;生活服务场所;生活服务场所,成华区,104.109169,30.670765
美丽传说(成都旗舰店),life,生活服务;美容美发店;美容美发店,成华区,104.107818,30.677993
花火鲜花全城免费配送,life,生活服务;生活服务场所;生活服务场所,成华区,104.109909,30.670916
玄蒸堂养生益站,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.108959,30.670698
蓉发图文(建设北路三段),life,生活服务;生活服务场所;生活服务场所,成华区,104.108229,30.678083
安然纳米负离子汗疗馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.111721,30.67189
APM自助拍照机,life,生活服务;摄影冲印店;摄影冲印,成华区,104.10958,30.670776
金夫人儿童天堂专业儿童摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.109805,30.670818
兮树文化,life,生活服务;生活服务场所;生活服务场所,成华区,104.11177,30.676816
美业联盟(建设店),life,生活服务;生活服务场所;生活服务场所,成华区,104.104246,30.675229
1705摄影,life,生活服务;摄影冲印店;摄影冲印,成华区,104.104289,30.675575
愛忆新娘馆,life,生活服务;生活服务场所;生活服务场所,成华区,104.11146,30.671518
i suny美睫,life,生活服务;生活服务场所;生活服务场所,成华区,104.11164,30.671608
香港AC彩妆,life,生活服务;美容美发店;美容美发店,成华区,104.109749,30.670657
邻家维客东门服务网点,life,生活服务;生活服务场所;生活服务场所,成华区,104.11279,30.672649
梵古S尚,life,生活服务;美容美发店;美容美发店,成华区,104.11259,30.672567
巴黎都美甲美睫(建设路旗舰店),life,生活服务;生活服务场所;生活服务场所,成华区,104.109649,30.670518
千纫之家改衣坊,life,生活服务;生活服务场所;生活服务场所,成华区,104.108571,30.670387
中国移动4G宽带电视服务站,life,生活服务;生活服务场所;生活服务场所,成华区,104.113206,30.673453
妍时私人生活馆,life,生活服务;美容美发店;美容美发店,成华区,104.103855,30.672891
美逸度,life,生活服务;美容美发店;美容美发店,成华区,104.109759,30.670483
小陈美发(二环路东二段),life,生活服务;美容美发店;美容美发店,成华区,104.108623,30.670253
静享·生活荟,life,生活服务;美容美发店;美容美发店|体育休闲服务;休闲场所;休闲场所,成华区,104.112951,30.672263
去呼呼成都千里之家,life,生活服务;生活服务场所;生活服务场所,成华区,104.106542,30.678177
笨笨形象艺术空间,life,生活服务;生活服务场所;生活服务场所,成华区,104.106499,30.678142
美丽IOQ美发机构,life,生活服务;美容美发店;美容美发店,成华区,104.113206,30.673454
善美健康美容养生馆(建兴路),life,生活服务;美容美发店;美容美发店,成华区,104.113165,30.67329
艺绣倾诚纹绣美容工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.112269,30.671761
漂亮100(厂北路口店),life,生活服务;美容美发店;美容美发店,成华区,104.106096,30.678103
灵动视觉摄影工作室,life,生活服务;摄影冲印店;摄影冲印,成华区,104.103985,30.672745
VIP客服中心(SM购物广场),life,生活服务;生活服务场所;生活服务场所,成华区,104.110493,30.670547
暑假工招聘处,life,生活服务;生活服务场所;生活服务场所,成华区,104.107169,30.678464
fancy纯美半永久定妆,life,生活服务;生活服务场所;生活服务场所,成华区,104.103607,30.673812
佑米造型(SM广场店),life,生活服务;美容美发店;美容美发店,成华区,104.103655,30.675204
友宠一族,life,生活服务;生活服务场所;生活服务场所,成华区,104.112918,30.672505
久久家政保洁,life,生活服务;生活服务场所;生活服务场所,成华区,104.106391,30.678226
巧手指专业发型设计,life,生活服务;美容美发店;美容美发店,成华区,104.10365,30.673432
汤姆叔叔皮鞋皮具美容(SM购物广场),life,生活服务;生活服务场所;生活服务场所,成华区,104.110495,30.670474
莲心瑜伽汗蒸会所,life,生活服务;美容美发店;美容美发店,成华区,104.103979,30.672538
天欣驾校(厂北路校区报名点),life,生活服务;生活服务场所;生活服务场所,成华区,104.106076,30.678124
美丽100(建兴路),life,生活服务;美容美发店;美容美发店,成华区,104.113322,30.673327
海豚湾·美甲(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.10993,30.670268
ZG美甲馆,life,生活服务;美容美发店;美容美发店,成华区,104.103818,30.672834
颜月工作室(合能耀之城店),life,生活服务;生活服务场所;生活服务场所,成华区,104.112702,30.672062
金匠美业,life,生活服务;美容美发店;美容美发店,成华区,104.108575,30.678689
DW摄影工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.103576,30.675329
美丽宣妍美容美体会所,life,生活服务;生活服务场所;生活服务场所,成华区,104.103568,30.675328
香丽源美容养生馆(建设北路三段),life,生活服务;美容美发店;美容美发店,成华区,104.108687,30.678722
雯珍祯美甲工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.103541,30.675326
青羊驾校,life,生活服务;生活服务场所;生活服务场所,成华区,104.105102,30.677608
韩美体验馆中国分部,life,生活服务;生活服务场所;生活服务场所,成华区,104.103785,30.672776
点道瘦身(建设路店),life,生活服务;生活服务场所;生活服务场所,成华区,104.103541,30.675326
打印复印4分包接包送,life,生活服务;生活服务场所;生活服务场所,成华区,104.108163,30.67872
旅游签证,life,生活服务;生活服务场所;生活服务场所,成华区,104.103817,30.672681
玫瑰婚庆(建设北路二段),life,生活服务;生活服务场所;生活服务场所,成华区,104.105074,30.677599
小小庆美甲,life,生活服务;美容美发店;美容美发店,成华区,104.112789,30.672077
蓉翼广告,life,生活服务;生活服务场所;生活服务场所,成华区,104.108726,30.678734
艺灵造型(漂亮龙湖店),life,生活服务;美容美发店;美容美发店,成华区,104.106088,30.678222
鑫宏图文广告复印,life,生活服务;生活服务场所;生活服务场所,成华区,104.10876,30.678745
ipb韩式定妆美颜中心,life,生活服务;生活服务场所;生活服务场所,成华区,104.113098,30.672492
阿鑫发艺店,life,生活服务;生活服务场所;生活服务场所,成华区,104.105116,30.677672
成诚造型(建兴路),life,生活服务;美容美发店;美容美发店,成华区,104.113458,30.673375
诚信棉絮加工店(建设北路三段),life,生活服务;生活服务场所;生活服务场所,成华区,104.108869,30.678781
天欣驾校厂北路校区,life,生活服务;生活服务场所;生活服务场所,成华区,104.10606,30.678319
卡美乐儿童摄影(成都成华),life,生活服务;摄影冲印店;摄影冲印,成华区,104.10978,30.670065
美社美甲体验,life,生活服务;美容美发店;美容美发店,成华区,104.104915,30.677605
国美家电维修有限公司,life,生活服务;生活服务场所;生活服务场所,成华区,104.111837,30.677782
安然纳米汗蒸馆,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.112844,30.671925
格蕾热产后中心,life,生活服务;美容美发店;美容美发店,成华区,104.106018,30.678312
nz半永久工作室,life,生活服务;生活服务场所;生活服务场所,成华区,104.106312,30.678444
MISS美睫阁,life,生活服务;美容美发店;美容美发店,成华区,104.109,30.67883
兴贵按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.105278,30.670837
浴足理疗按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.113001,30.672123
爱茉婚礼定制,life,生活服务;生活服务场所;生活服务场所,成华区,104.103484,30.67303
沃航国际旅行社,life,生活服务;生活服务场所;生活服务场所,成华区,104.108823,30.669877
四川省焊接技术服务中心,life,生活服务;生活服务场所;生活服务场所,成华区,104.105348,30.678216
海信售后服务部,life,生活服务;生活服务场所;生活服务场所,成华区,104.110283,30.678886
秦川专业修脚(建设北路店),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.108819,30.678929
家家净家政服务有限公司,life,生活服务;生活服务场所;生活服务场所,成华区,104.109187,30.67909
曼秀尔(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.110056,30.66999
新乐意美发,life,生活服务;美容美发店;美容美发店,成华区,104.104481,30.677393
蓝剑水(建设南街),life,生活服务;生活服务场所;生活服务场所,成华区,104.10442,30.671341
四川省中国旅行社二环路东二段门市部,life,生活服务;生活服务场所;生活服务场所,成华区,104.108862,30.669772
伊采量身定制,life,生活服务;生活服务场所;生活服务场所,成华区,104.10942,30.67898
优客万家(SM广场店),life,生活服务;生活服务场所;生活服务场所,成华区,104.11243,30.671057
风月刺青,life,生活服务;生活服务场所;生活服务场所,成华区,104.103515,30.672451
利安社区电超市(建设南街),life,生活服务;生活服务场所;生活服务场所,成华区,104.104514,30.67111
保利地产(SM购物广场),life,生活服务;生活服务场所;生活服务场所,成华区,104.110018,30.669835
成都市精洁美家政服务有限公司(成华店),life,生活服务;生活服务场所;生活服务场所,成华区,104.104686,30.67069
西雅图新派摄影(建设路店),life,生活服务;摄影冲印店;摄影冲印,成华区,104.103493,30.672327
阳光理疗养生馆,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.109619,30.679047
艺美木熙(SM购物广场),life,生活服务;美容美发店;美容美发店,成华区,104.110092,30.66981
居尚潮流,life,生活服务;美容美发店;美容美发店,成华区,104.104718,30.670835
心怡浴足(建设北路二段),life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.104003,30.677247
李氏金店,life,生活服务;生活服务场所;生活服务场所,成华区,104.105787,30.678585
纳兰睫睫,life,生活服务;生活服务场所;生活服务场所,成华区,104.107258,30.679081
精艺造型(建设北路三段),life,生活服务;美容美发店;美容美发店,成华区,104.109156,30.679162
中发塑料装饰,life,生活服务;生活服务场所;生活服务场所,成华区,104.105853,30.678656
爱上美睫(建设南街),life,生活服务;美容美发店;美容美发店,成华区,104.103549,30.671989
快乐发语(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.103896,30.671387
养瘦减肥专门店(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.109954,30.679149
益嘉管道疏通,life,生活服务;生活服务场所;生活服务场所,成华区,104.103924,30.671341
成都通银联便民支付点(二环路东二段),life,生活服务;生活服务场所;生活服务场所,成华区,104.109539,30.669505
阿馨发艺馆,life,生活服务;美容美发店;美容美发店,成华区,104.103678,30.677149
长松寺办事处(建设南街),life,生活服务;生活服务场所;生活服务场所,成华区,104.104886,30.67042
婚庆摄像,life,生活服务;摄影冲印店;摄影冲印,成华区,104.104848,30.67049
性福人生,life,生活服务;生活服务场所;生活服务场所,成华区,104.103685,30.677177
专业维修,life,生活服务;生活服务场所;生活服务场所,成华区,104.103685,30.677177
立瘦专业减肥(建设南街),life,生活服务;美容美发店;美容美发店,成华区,104.103955,30.671239
专业祛痘祛斑,life,生活服务;美容美发店;美容美发店,成华区,104.105678,30.678805
Candybox糖盒婚礼策划,life,生活服务;生活服务场所;生活服务场所,成华区,104.109843,30.679301
蕾特恩专业祛痘(建设店),life,生活服务;美容美发店;美容美发店,成华区,104.104039,30.671024
红绿蓝摄影(建设北路三段),life,生活服务;摄影冲印店;摄影冲印,成华区,104.110369,30.67928
九度养生会所(建设路店),life,生活服务;美容美发店;美容美发店,成华区,104.104137,30.6708
海信维修站,life,生活服务;生活服务场所;生活服务场所,成华区,104.111264,30.678981
上网印章,life,生活服务;生活服务场所;生活服务场所,成华区,104.105691,30.679001
万禧印务,life,生活服务;生活服务场所;生活服务场所,成华区,104.110466,30.679312
