name,category,type,district,wgs_lng,wgs_lat
维多利亚花园(驷马桥店),catering,餐饮服务;休闲餐饮场所;休闲餐饮场所,成华区,104.091315,30.707965
宜宾燃面(横桥街),catering,餐饮服务;中餐厅;中餐厅,成华区,104.090644,30.7057
聚朋茶府(洪山北路),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.092307,30.708883
水浒串串旗舰店,catering,餐饮服务;快餐厅;快餐厅,成华区,104.093427,30.706976
香澜茶坊,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.089069,30.702844
阳光水木涧茶社,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.088349,30.70613
开元米粉(西林路店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.092543,30.701985
有一家冒菜(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.09163,30.705851
宏顺饭店,catering,餐饮服务;中餐厅;浙江菜,成华区,104.092517,30.706848
金水湾酒楼(赤虎桥北街),catering,餐饮服务;中餐厅;综合酒楼,成华区,104.0887,30.707494
新希望鲜生活蛋糕(阳光四季店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.090386,30.706226
椒香冷锅鱼,catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.090894,30.705028
重庆万州杂酱面(羊子山路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.093305,30.709157
草原牛杂火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.091926,30.706055
上海周记(横桥街),catering,餐饮服务;糕饼店;糕饼店,成华区,104.090875,30.705428
哒哒面,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.091767,30.706127
食韵家自选快餐,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091846,30.705301
美蛙渔头,catering,餐饮服务;中餐厅;中餐厅,成华区,104.0908,30.704878
武胜猪肝面(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.091912,30.705482
蜀之味,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091656,30.70586
黄山(粉·面)真心包点&手工肥肠粉(粉·面),catering,餐饮服务;中餐厅;中餐厅,成华区,104.093048,30.701861
敖记肥肠粉军屯锅魁,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090417,30.706089
钟成红烧鸭,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091608,30.705788
清馨水岸茶坊,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.08823,30.706243
颐和茶园,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.092615,30.705242
罗氏胖哥饭店,catering,餐饮服务;中餐厅;中餐厅,成华区,104.085905,30.703067
鑫和风味菜,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091753,30.706128
重庆朝天门老火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.090557,30.705136
滨河茶坊(洪山南路店),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.08993,30.703762
李三牛杂火锅,catering,餐饮服务;中餐厅;中餐厅,成华区,104.085061,30.702761
渝罗香特色罐罐米线(驷马桥店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.092643,30.707778
冒菜小店(成华店),catering,餐饮服务;快餐厅;快餐厅,成华区,104.085265,30.703357
鲜椒鱼,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092385,30.709047
霖柒烧烤,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.0924,30.708581
泸定特色王烧烤(洪山北路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.092519,30.708751
洛柯西.披萨西式餐吧,catering,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;快餐厅;快餐厅,成华区,104.092134,30.708699
乡巴佬,catering,餐饮服务;中餐厅;火锅店,成华区,104.091038,30.704908
羊蝎子火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.085313,30.702809
哑巴兔串串香,catering,餐饮服务;中餐厅;火锅店,成华区,104.088885,30.708404
骉骉藤椒牛杂火锅(驷马桥店),catering,餐饮服务;中餐厅;火锅店,成华区,104.093141,30.707511
重庆冷锅鱼(洪山路店),catering,餐饮服务;中餐厅;火锅店,成华区,104.090491,30.708647
重庆小面,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.091754,30.705147
老地方品海鲜,catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.092149,30.708122
虾匠小龙虾(洪山北路店),catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.092219,30.708726
宜宾特色燃面(羊子山路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.091854,30.705324
家常菜豆花饭,catering,餐饮服务;中餐厅;中餐厅,成华区,104.09053,30.705141
牛王庙特色面(洪山北路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.092935,30.709336
渔倌,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.092094,30.707845
小裙肝砂锅串串(驷马桥店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.091907,30.707761
大众食尝小吃,catering,餐饮服务;快餐厅;快餐厅,成华区,104.092676,30.704375
爱神手工巧克力,catering,餐饮服务;甜品店;甜品店,成华区,104.093286,30.703374
好吃嘴食烩,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090509,30.705445
三号线特色餐厅,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090225,30.705696
东立特色砂锅米线,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092679,30.704268
绵阳米粉,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092843,30.704179
富顺荤豆花汤锅,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090214,30.708876
宜宾燃面一绝(羊子山路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.091901,30.705432
澳六合贝斯牛排海鲜自助餐厅(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.092416,30.707306
万州杂酱面馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.09237,30.70854
168面庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090762,30.705548
苞谷粑川菜馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090206,30.705657
高潮小龙虾,catering,餐饮服务;快餐厅;快餐厅,成华区,104.09053,30.705141
丫丫面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.089292,30.702846
兄弟冒菜(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.090633,30.70492
冯记串串香(沙河路苑店),catering,餐饮服务;中餐厅;火锅店,成华区,104.086064,30.70307
馨奇包坊,catering,餐饮服务;中餐厅;中餐厅,成华区,104.086671,30.703063
刘家抄手,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.090698,30.705268
美蛙鱼府,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091902,30.708463
晶晶干锅兔,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.091088,30.704878
内江面馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.085715,30.703065
灌县妈妈砂锅串串(驷马桥店),catering,餐饮服务;中餐厅;火锅店,成华区,104.090594,30.705029
香叠豆花庄(华宇阳光四季店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.091713,30.706032
滋味汤锅,catering,餐饮服务;中餐厅;中餐厅,成华区,104.085882,30.703008
老陈家常菜(升仙湖北路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.08655,30.703063
重庆老麻抄手(升仙湖北路),catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.08661,30.703066
福建特色名小吃馄饨王,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.08673,30.703061
天天高筋鲜面店,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090186,30.70586
好兹味串串香,catering,餐饮服务;中餐厅;中餐厅,成华区,104.089943,30.709147
食烩冒菜,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091826,30.705274
九龙王大包肥肠粉,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091516,30.705078
虾吃虾喝,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.090555,30.708695
桥头面(洪山路店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.088833,30.708354
不知火炭火烧烤,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.090893,30.708296
罐县老妈砂锅串串,catering,餐饮服务;快餐厅;快餐厅,成华区,104.09053,30.705141
牛杂世家,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.092883,30.707641
发明油焖大虾,catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.095913,30.709065
重庆老味坝坝火锅(驷马桥店),catering,餐饮服务;中餐厅;火锅店,成华区,104.096457,30.699964
麦的多(西林店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.099226,30.701602
温鸭子(青龙场总店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.102449,30.703197
安德鲁森(西林路店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.097626,30.701586
重庆老妈冷锅鱼(驷马桥分店),catering,餐饮服务;中餐厅;火锅店,成华区,104.096623,30.702294
麦的多(融锦城店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.094649,30.70885
李庄白肉(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.094298,30.706538
牛蛙鲜兔自助火锅(八里庄店),catering,餐饮服务;中餐厅;火锅店,成华区,104.101366,30.701221
火地岛咖啡,catering,餐饮服务;咖啡厅;咖啡厅,成华区,104.095855,30.708824
Pizza4U(驷马桥店),catering,餐饮服务;快餐厅;快餐厅,成华区,104.094368,30.709137
川来串起冷锅串串,catering,餐饮服务;中餐厅;火锅店,成华区,104.093516,30.707935
花串串(羊子山路店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.094624,30.709278
金三顾骨汤冒菜(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.093903,30.709337
绝味巫溪烤鱼,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.097708,30.699874
燚铭火锅,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097187,30.708421
重庆烧土鸡公,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.097036,30.701097
花串串(西林店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.099386,30.701604
重庆江北毛肚火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.095406,30.709159
三顾冒菜(成都青龙场店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.100984,30.701916
兄弟串串(西林店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.098396,30.701594
重庆老资格土火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.101113,30.701284
跷脚牛肉(羊子山店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.094796,30.709196
哎呀冒菜,catering,餐饮服务;中餐厅;中餐厅,成华区,104.094582,30.709296
鑫港湾酒楼,catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.103106,30.703815
齐陈糕点房(驷马桥店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.101728,30.701601
寻米,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093655,30.701316
西昌正宗牛羊肉米粉,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.099163,30.7016
周鑫黑龙滩藤椒鱼府(驷马桥店),catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.093721,30.708128
牛肉面馄饨王(洪山路店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.093713,30.709345
回味来川菜馆,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.102954,30.702702
仁义餐馆(西林三街),catering,餐饮服务;中餐厅;中餐厅,成华区,104.099551,30.70098
菜园坝鸭肠王火锅(羊子山店),catering,餐饮服务;中餐厅;火锅店,成华区,104.093798,30.708201
久哥面馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.101034,30.701404
冒牌冒菜(羊子山店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.0946,30.709285
99粥王(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.099681,30.701606
炎鱼新派古道烤鱼(泰业广场总店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.095537,30.708858
重庆小吃鸡汤铺盖面,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.094286,30.708804
锦蓉小铜锅(泰业店),catering,餐饮服务;中餐厅;安徽菜(徽菜),成华区,104.095948,30.708966
牛华绿缘麻辣烫(羊子山路店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.094554,30.709311
青龙肥肠粉,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097672,30.701586
向小二串串(文化主题店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.100267,30.703146
老成都稀饭庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093838,30.706578
冒节子肥肠精制手工,catering,餐饮服务;快餐厅;快餐厅,成华区,104.0976,30.701571
重庆烧鸡公川菜馆(成华店),catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.102592,30.70313
保利得蛋糕(西林路店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.099744,30.701609
正宗水城羊肉羊杂米线特色红烧牛肉面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093663,30.700482
牛华绿缘麻辣烫(羊子山路店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.094554,30.709311
青龙肥肠粉,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097672,30.701586
牛肉面馄饨王(羊子山路店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.094383,30.708937
向小二串串(文化主题店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.100267,30.703146
老成都稀饭庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093838,30.706578
冒节子肥肠精制手工,catering,餐饮服务;快餐厅;快餐厅,成华区,104.0976,30.701571
重庆烧鸡公川菜馆(成华店),catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.102592,30.70313
保利得蛋糕(西林路店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.099744,30.701609
正宗水城羊肉羊杂米线特色红烧牛肉面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093663,30.700482
绵阳鲜米粉(羊子山西路店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.095023,30.708809
农法自然果园,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097596,30.701409
余氏猪肝面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.099192,30.700954
成都余味串串(西林三街店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.100347,30.701354
泰香喽羊肉汤,catering,餐饮服务;中餐厅;中餐厅,成华区,104.103329,30.702156
一品串串,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.099933,30.70157
云杏酒楼,catering,餐饮服务;中餐厅;综合酒楼,成华区,104.097915,30.700256
大铁勺土菜馆(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.093759,30.708169
老成都3号土菜馆(羊子山西路),catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.095399,30.708624
唐家寺牛杂火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.101882,30.700373
重庆火福火锅(青龙场店),catering,餐饮服务;中餐厅;火锅店,成华区,104.097056,30.701487
上海周记(西林路店),catering,餐饮服务;糕饼店;糕饼店,成华区,104.101552,30.701605
简阳肖大仙羊肉名汤,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097346,30.700519
龙德重庆石码头老火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.095666,30.709091
邻家茶屋,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.101459,30.700572
忆江南食堂,catering,餐饮服务;中餐厅;中餐厅,成华区,104.095406,30.709159
新阳光茶楼(西林四街),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.100172,30.703318
清风茶园(西林三街),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.099078,30.700995
花园茶坊,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.097131,30.701321
宜宾燃面(西林路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.097768,30.701591
尊煌六香火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.103106,30.703815
瑞祥茶坊(西林三街),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.09801,30.7009
隆昌一绝红烧鸭子(羊子山西路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.094644,30.709266
简阳正宗鲫鱼羊肉汤,catering,餐饮服务;中餐厅;中餐厅,成华区,104.097496,30.699959
蜀一蜀原汁冒菜(羊子山店),catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.095136,30.709237
涛声馄饨蒸饺大王(西林四街),catering,餐饮服务;中餐厅;中餐厅,成华区,104.100952,30.701527
陈氏重庆烧鸡公,catering,餐饮服务;中餐厅;中餐厅,成华区,104.102661,30.703276
云杏茶府,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.097166,30.700542
乐家烘焙,catering,餐饮服务;糕饼店;糕饼店,成华区,104.094177,30.705997
重庆万州烤鱼(西林四街),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.097469,30.699991
青龙饭统肥肠(西林店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.098011,30.700256
田园土菜馆(西林四街),catering,餐饮服务;中餐厅;中餐厅,成华区,104.09711,30.699984
招牌冒菜,catering,餐饮服务;中餐厅;中餐厅,成华区,104.099096,30.701527
