name,category,type,district,wgs_lng,wgs_lat
福建宏翔进口石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003513,30.732407
晨鑫文化石,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002642,30.731223
宇恒石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002623,30.731189
山东金和厂家直销,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.00295,30.731262
靓丽佳人(盛发街),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.009134,30.733936
红鑫配件经营部,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.009228,30.733887
小兔乖乖儿童精品服饰,shopping,购物服务;专卖店;儿童用品店,金牛区,104.009187,30.733841
曼天雨(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008572,30.733635
叮当猫礼品玩具童车,shopping,购物服务;专卖店;儿童用品店,金牛区,104.008636,30.733586
天下赢裤业(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008704,30.733532
E家电脑(盛兴路),shopping,购物服务;家电电子卖场;数码电子,金牛区,104.007776,30.733893
众缘品牌折扣店,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008777,30.733488
福生生珠宝(盛兴路),shopping,购物服务;专卖店;珠宝首饰工艺品,金牛区,104.00881,30.733464
Gslong,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008833,30.733455
美思欧,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008308,30.733484
可爱多童装店(盛兴路),shopping,购物服务;专卖店;儿童用品店,金牛区,104.008864,30.733433
万国零食,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.009406,30.733599
内在美时尚内衣生活馆(81分店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008895,30.733415
