name,category,type,district,wgs_lng,wgs_lat
摩卡网咖(天仙桥北路),sports,体育休闲服务;娱乐场所;网吧,锦江区,104.083345,30.653786
尼雅网咖,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.075374,30.652686
涡流网咖(下东大街段),sports,体育休闲服务;娱乐场所;网吧,锦江区,104.076097,30.653924
小熊山丘主题酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.079655,30.654205
AMO MIO,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.083215,30.653301
江湖堂,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.082066,30.650341
Les酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.083272,30.653494
AMO CLUB,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.083219,30.653336
如果·爱男爵CLUB,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.082356,30.651535
游乐设施,sports,体育休闲服务;休闲场所;游乐场,锦江区,104.07882,30.654004
汤姆熊欢乐世界(群光店),sports,体育休闲服务;娱乐场所;游戏厅,锦江区,104.074242,30.656529
本目艺术酒吧,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.075382,30.653787
好乐迪(成都香槟店),sports,体育休闲服务;娱乐场所;KTV,锦江区,104.077146,30.654512
恩米网咖,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.082853,30.652723
奇妙旅程网吧,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.080484,30.651588
MIX运动体验中心,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.077419,30.657956
悠游堂海盗主题乐园(成都店),sports,体育休闲服务;休闲场所;游乐场,锦江区,104.077112,30.655048
LUCAS轰趴馆(春熙路店),sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.07737,30.657809
轻盈瑜伽(春熙店),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.073624,30.655502
觉知瑜伽(东风大桥店),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.082207,30.650711
国营七八公社酒馆,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.082057,30.651049
密糖酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.073724,30.651509
跑不脱密室逃脱,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.077541,30.654335
狂奔的蜗牛,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.076942,30.650423
空间时间极智云馆,sports,体育休闲服务;休闲场所;休闲场所|餐饮服务;咖啡厅;咖啡厅,锦江区,104.077215,30.655553
密糖酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.073724,30.651509
天翔麟5D动感影视mini馆,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.074887,30.658841
四川畅游皮划艇俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.082216,30.651076
跑不脱密室逃脱,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.077541,30.654335
狂奔的蜗牛,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.076942,30.650423
空间时间极智云馆,sports,体育休闲服务;休闲场所;休闲场所|餐饮服务;咖啡厅;咖啡厅,锦江区,104.077215,30.655553
TOUCH HOUSE,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.082373,30.651032
郁金香后花园会所,sports,体育休闲服务;休闲场所;休闲场所,锦江区,104.077378,30.653376
活跃网络,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.077702,30.656675
啾啾度假俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.077907,30.658807
蓝蛙西餐酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.082114,30.65654
春熙会,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.076485,30.658979
爱健身会所红星路店,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.074834,30.652724
舒适堡健身·瑜伽,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.077841,30.657025
千古迷城密室逃脱,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.075741,30.657097
时空迷阵密室逃脱,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.077448,30.657961
弥蝶艺术电影会馆,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.077301,30.657995
健身恒温游泳会馆(都汇华庭店),sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.079079,30.652268
Max Club,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.082041,30.650889
成都环球发现自驾俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.080468,30.652059
蜂王Bqueen,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.08214,30.650856
圣凯恩健身(义学巷),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.079164,30.651829
海悦花园大酒店健身中心,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.076997,30.657467
理疗瑜伽,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.082216,30.651076
墨功健身房,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.075655,30.656981
金银岛奇幻世界,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.073666,30.65676
KICKSLOUNGE,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.079432,30.654635
K2,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.082315,30.65105
伊莱美瑜伽养生馆,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.076685,30.650349
张四哥森态麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.081086,30.653893
呵呵,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.07858,30.650639
圣珈瑜伽(清安街),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.082241,30.650933
正熙酒店-棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.075923,30.65598
凤凰御庭酒店-棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.073733,30.658341
玩家国度,sports,体育休闲服务;娱乐场所;娱乐场所,锦江区,104.079061,30.657236
塑心茗媛减肥塑形连锁机构(春熙店),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.075659,30.65691
美格菲健身中心(红星路三段),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.076909,30.658053
四川省体育馆,sports,体育休闲服务;运动场馆;综合体育馆,成华区,104.090016,30.654695
海力体育恒温游泳会所,sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.084391,30.655886
成都市川剧院,sports,体育休闲服务;影剧院;剧场,成华区,104.090814,30.655814
爱上网吧(玉双路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.091048,30.658702
边缘网吧(玉双路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.092978,30.657476
兰派网吧,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.084059,30.656889
成都明宇豪雅酒店KTV,sports,体育休闲服务;娱乐场所;KTV,锦江区,104.088584,30.649611
东方广场假日酒店游泳池,sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.086249,30.650366
大唐1号量贩式KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.091283,30.658575
时代广场健身游泳,sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.084941,30.649992
朗御恒温游泳会所,sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.084506,30.656248
恒温游泳馆(大慈寺店),sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.084563,30.656083
46 SENSES,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.084045,30.655952
蓉上坊健身游泳馆,sports,体育休闲服务;运动场馆;游泳馆|购物服务;专卖店;专营店,锦江区,104.089975,30.651202
羚羊酒吧,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.087983,30.658127
途睿健身游泳(蓉上坊店),sports,体育休闲服务;运动场馆;游泳馆,锦江区,104.090055,30.651143
48层同头等舱酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.088693,30.649774
兰派网吧(上和店),sports,体育休闲服务;娱乐场所;网吧,锦江区,104.092654,30.65051
MC PUB SAUNA,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.083783,30.652522
some drinks(朗御店),sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.084005,30.655934
某某网咖,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.084489,30.653611
德比啤酒馆,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.084409,30.655864
唯酒荟酒吧,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.087563,30.657283
云巅网吧,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.086379,30.653157
Cosmo House私人派对空间,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.084364,30.655913
康河网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.088698,30.658382
CLUB,sports,体育休闲服务;度假疗养场所;度假村,锦江区,104.084832,30.6554
天域大堂酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.088582,30.649774
HIGHMAS,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.084457,30.656087
MISS卢SkyLounge高空酒廊,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.08425,30.656139
Dmu VR体验馆,sports,体育休闲服务;休闲场所;游乐场,锦江区,104.084464,30.655983
千雅歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,锦江区,104.09227,30.649915
无印瑜伽,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.093151,30.651169
MOMO网吧,sports,体育休闲服务;娱乐场所;网吧,锦江区,104.084155,30.653854
奔虎健身,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.084529,30.653591
大堂1号,sports,体育休闲服务;娱乐场所;KTV,成华区,104.091401,30.658451
MC酒吧,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.08391,30.652361
梅花川剧演艺中心,sports,体育休闲服务;影剧院;影剧院相关,成华区,104.086953,30.656332
薇醺PUB(香香巷),sports,体育休闲服务;娱乐场所;酒吧,成华区,104.087117,30.656142
颐瑾会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.087556,30.659358
同畅里会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.083987,30.650419
点将台院落开放空间,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.087818,30.653045
善喜茶苑,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.087319,30.657462
七堂,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.086678,30.656321
东方广场假日酒店-康体中心,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.087099,30.650162
至上健身viva fitness club,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.083785,30.650445
琳琳棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.08469,30.65353
欢引,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦江区,104.085843,30.652663
心知旅真人密室,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.088752,30.658364
DS热点,sports,体育休闲服务;娱乐场所;KTV,锦江区,104.091347,30.65308
628扎西春天风情吧,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.088216,30.658617
瑞升·芭富丽大酒店-健身房,sports,体育休闲服务;运动场馆;健身中心,成华区,104.091936,30.658306
南天网络会所(东顺城中街),sports,体育休闲服务;娱乐场所;网吧,锦江区,104.084627,30.657399
机麻棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.087652,30.652855
又一春棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.087804,30.658128
悠园机麻,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.089875,30.657695
100顺棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.085166,30.658294
措姆瑜伽,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.09101,30.650313
快乐搓哈,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.087438,30.652997
北桥棋牌,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.084467,30.654643
瑞升·芭富丽大酒店-棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.091939,30.658309
昨日重现活动中心,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.089206,30.64975
369棋牌室(点将台西街),sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.087278,30.653199
少年精英足球俱乐部,sports,体育休闲服务;运动场馆;足球场,锦江区,104.087099,30.650162
歌帝KTV,sports,体育休闲服务;娱乐场所;KTV,锦江区,104.089258,30.654019
龙光龙仁体育文化传播有限公司,sports,体育休闲服务;运动场馆;健身中心,成华区,104.096138,30.657349
娇子音乐厅,sports,体育休闲服务;影剧院;音乐厅,锦江区,104.093706,30.651687
绝代佳人(双林路店),sports,体育休闲服务;娱乐场所;KTV,成华区,104.100342,30.659285
玲珑网吧(双桥路南六街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.098901,30.65311
音画时尚(一环路东三段),sports,体育休闲服务;娱乐场所;KTV,成华区,104.095744,30.656569
四度空间网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.096545,30.657543
缤纷KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.0958,30.656532
伽玥瑜伽(玉双店),sports,体育休闲服务;运动场馆;健身中心,成华区,104.09569,30.655385
快乐星量贩KTV(双桥路),sports,体育休闲服务;娱乐场所;KTV,成华区,104.09575,30.656566
西婵国际剧场,sports,体育休闲服务;影剧院;剧场,锦江区,104.094119,30.651773
望平社区老年活动室,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.094673,30.655411
华成苑,sports,体育休闲服务;娱乐场所;娱乐场所|商务住宅;住宅区;住宅小区,锦江区,104.097734,30.649633
科友网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.095858,30.655885
S3 CLUB,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.101405,30.65356
达尔芬网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.100957,30.650062
浪人网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.098817,30.65309
月恋花,sports,体育休闲服务;娱乐场所;酒吧,锦江区,104.096081,30.649728
牛市口街道文体活动中心,sports,体育休闲服务;休闲场所;休闲场所,锦江区,104.09408,30.650717
新时空网吧(一环路东三段),sports,体育休闲服务;娱乐场所;网吧,成华区,104.098122,30.659326
光年网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.095816,30.656691
4c空间网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.096148,30.657339
博速羽毛球俱乐部(新华公园店),sports,体育休闲服务;运动场馆;羽毛球场,成华区,104.102648,30.657923
璀璨网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.100637,30.649584
芳姐麻将室,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.097127,30.651781
水波球,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.103115,30.659068
就是会麻子,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.101571,30.656457
迈宝瑞健身,sports,体育休闲服务;运动场馆;健身中心,锦江区,104.094119,30.651773
飘香花园茶坊棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.095806,30.656589
和生·祥和老年护理中心,sports,体育休闲服务;度假疗养场所;疗养院,成华区,104.095566,30.658877
龙光龙仁跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,成华区,104.096245,30.657491
曹姐麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.095355,30.650308
瑞美健身中心(水碾河店),sports,体育休闲服务;运动场馆;健身中心,锦江区,104.094037,30.651797
巅峰台球室(水碾河店),sports,体育休闲服务;运动场馆;台球厅,锦江区,104.096187,30.6495
曾姐麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,锦江区,104.095355,30.650332
叁佳壹麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.096219,30.65532
四川省成都列五中学双桥校区篮球场,sports,体育休闲服务;运动场馆;篮球场馆,成华区,104.09835,30.65467
成都列五中学双桥校区足球场,sports,体育休闲服务;运动场馆;足球场,成华区,104.098288,30.654396
五冶住宅区老年活动室,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.09902,30.654994
列五三泰电子青少年体育俱乐部,sports,体育休闲服务;运动场馆;运动场所,成华区,104.106319,30.658785
安康年双桥子街道养老服务中心,sports,体育休闲服务;度假疗养场所;疗养院,成华区,104.108841,30.653691
时间KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.106333,30.651285
新恋曲歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,成华区,104.111613,30.653909
春天网吧(双林中横路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.107247,30.653625
飞龙网吧(万年场横街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.111291,30.656309
天王酒吧,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.109592,30.649597
精英台球俱乐部(经华北路),sports,体育休闲服务;运动场馆;台球厅,成华区,104.105845,30.651001
百迪歌城,sports,体育休闲服务;娱乐场所;KTV,成华区,104.111222,30.652313
奥迪歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,成华区,104.106193,30.651165
凤林歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,成华区,104.110033,30.650366
冰纷万象滑冰场(万象城),sports,体育休闲服务;运动场馆;溜冰场,成华区,104.111827,30.651151
洞洞舞厅,sports,体育休闲服务;娱乐场所;迪厅,成华区,104.105785,30.656488
琴蓝酒吧,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.109498,30.649451
游侠网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.106654,30.651377
明日之星酒吧KTV,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.110021,30.65035
大满贯网咖(双桥店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.109131,30.650271
动物乐园,sports,体育休闲服务;休闲场所;游乐场,成华区,104.112552,30.652749
金鹏酒吧(二环路东三段),sports,体育休闲服务;娱乐场所;酒吧,成华区,104.109489,30.649426
安利残疾人综合运动馆,sports,体育休闲服务;运动场馆;运动场所,成华区,104.105075,30.657204
新华公园-游乐城,sports,体育休闲服务;休闲场所;游乐场,成华区,104.104332,30.659363
CK台球俱乐部,sports,体育休闲服务;运动场馆;台球厅,成华区,104.105576,30.6511
主流网咖(双桥店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.10912,30.650304
博派网咖(双桥路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.106333,30.651285
领域唛歌音悦Bar(新华公园后门店),sports,体育休闲服务;娱乐场所;酒吧,成华区,104.107761,30.659179
成都传道咏春拳馆,sports,体育休闲服务;运动场馆;运动场所,成华区,104.106193,30.651165
万象会,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.112752,30.652573
聚缘棋牌室(双林中横路),sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.10418,30.653788
沐·瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.111613,30.653909
成都净梵瑜伽教练培训总部,sports,体育休闲服务;运动场馆;健身中心,成华区,104.111056,30.653327
金玉阳光酒店康体中心,sports,体育休闲服务;运动场馆;运动场所,成华区,104.107919,30.65495
传奇健身(花郡店),sports,体育休闲服务;运动场馆;健身中心,成华区,104.112937,30.655099
反斗乐园运动馆(万象城),sports,体育休闲服务;休闲场所;游乐场,成华区,104.112189,30.651121
薇妮肚皮舞会馆,sports,体育休闲服务;运动场馆;健身中心,成华区,104.111701,30.654146
星际传奇,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.112492,30.651878
棋牌茶,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.106443,30.654184
悦来麻将室,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.107654,30.659065
新风林演舞厅,sports,体育休闲服务;娱乐场所;迪厅,成华区,104.1101,30.650389
小月棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.111667,30.656203
金羽天翼会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.104998,30.658131
奥迪中老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.10577,30.650835
传奇健身(万象城),sports,体育休闲服务;运动场馆;健身中心,成华区,104.11321,30.651974
成发文化娱乐中心,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.106193,30.651165
劲轩跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,成华区,104.111341,30.653886
风天跆拳道,sports,体育休闲服务;运动场馆;跆拳道场馆,成华区,104.111359,30.653918
波波网吧(双林路196号大院东),sports,体育休闲服务;娱乐场所;网吧,成华区,104.103949,30.656901
星空文友网星网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.112964,30.657933
好心情机麻,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.109228,30.652575
光友干杂棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.107256,30.656792
金美健身健美,sports,体育休闲服务;运动场馆;健身中心,成华区,104.106193,30.651165
天天麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.108635,30.651199
缤纷万象滑冰场(万象城),sports,体育休闲服务;运动场馆;溜冰场,成华区,104.111835,30.651152
骏熙跆拳道,sports,体育休闲服务;运动场馆;跆拳道场馆,成华区,104.111872,30.65384
双桥子街道综合文化活动中心(双桥路),sports,体育休闲服务;休闲场所;休闲场所,成华区,104.106193,30.651165
鸿飞跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,成华区,104.106028,30.651103
轻轻气球娱乐会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.107517,30.654135
成大悟道馆,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.10815,30.649639
融力网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.105255,30.651761
世友网吧(前沿直营店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.1205,30.653316
百老汇影城(万象城),sports,体育休闲服务;影剧院;电影院,成华区,104.11442,30.652426
感觉网吧(万兴街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.119253,30.654763
我心飞翔网咖(万年路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.114321,30.656498
花样年花郡游泳池,sports,体育休闲服务;运动场馆;游泳馆,成华区,104.114503,30.653748
天上人间(槐树店路),sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.123116,30.652414
美家达网咖(子龙店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.114801,30.656726
成都爱之源,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.115837,30.65218
长天路社区文体活动站,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.122894,30.650453
桌迷藏,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.114602,30.653856
棋牌茶,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.118091,30.656191
茶棋牌机麻包间,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.117678,30.65585
文化天空国际俱乐部,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.116053,30.649792
天下网吧(东篱路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.115155,30.658173
驿动在线网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.116478,30.658765
主流网咖(万年店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.113924,30.653406
留念茶庄,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.118368,30.655728
紫莲瑜伽(万象城店),sports,体育休闲服务;运动场馆;健身中心,成华区,104.115362,30.654918
成都石室小学足球场,sports,体育休闲服务;运动场馆;足球场,成华区,104.116614,30.650039
弧线运动足球俱乐部,sports,体育休闲服务;运动场馆;足球场,成华区,104.121912,30.65491
停车场内设洗车修车足球场,sports,体育休闲服务;运动场馆;足球场,成华区,104.122159,30.654996
锋锋乒乓球训练基地,sports,体育休闲服务;运动场馆;乒乓球馆,成华区,104.123181,30.652779
紫鑫棋牌馆,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.118756,30.653071
安康年老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.123461,30.653033
万年场街道红桥社区老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.130375,30.656686
超时空网吧(长融东二路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.14213,30.65755
星空青年网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.140545,30.655269
起点羽毛球馆(中环路双店路段),sports,体育休闲服务;运动场馆;羽毛球场,成华区,104.136319,30.653874
动力引擎网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.140388,30.655067
龙飞网咖(长和街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.13914,30.654459
老年协会活动室,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.137781,30.651188
生态茶园啤酒广场,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.136602,30.650351
党的建设活动室,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.137781,30.651188
中国五冶职工大学室内活动场,sports,体育休闲服务;运动场馆;运动场所,成华区,104.139483,30.651339
火立方,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.138958,30.653665
红英机麻屋,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.139588,30.654049
香山俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.138683,30.652165
哆莱咪网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.144164,30.657593
西润·钢铁烈阳网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.151616,30.652572
凯悦网吧(和悦路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.145878,30.657834
自由麻将过把瘾,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.148313,30.657503
QQ自由麻将(长融东三路),sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.148343,30.65761
金楠量贩KTV,sports,体育休闲服务;娱乐场所;KTV,武侯区,103.969569,30.646946
飞腾网吧(武青西二路),sports,体育休闲服务;娱乐场所;网吧,武侯区,103.972329,30.642541
武侯足球公园A区,sports,体育休闲服务;运动场馆;足球场,武侯区,103.96979,30.649291
1989号网咖,sports,体育休闲服务;娱乐场所;网吧,武侯区,103.965325,30.648808
理想网络,sports,体育休闲服务;娱乐场所;网吧,武侯区,103.968309,30.645848
及时达网吧,sports,体育休闲服务;娱乐场所;网吧,武侯区,103.971074,30.646633
桃源游泳池,sports,体育休闲服务;运动场馆;游泳馆,武侯区,103.972216,30.646872
红叶休闲屋,sports,体育休闲服务;休闲场所;休闲场所|餐饮服务;茶艺馆;茶艺馆,武侯区,103.983024,30.643809
横店电影城(武侯分店),sports,体育休闲服务;影剧院;电影院,武侯区,103.97849,30.647513
好享来,sports,体育休闲服务;娱乐场所;娱乐场所|餐饮服务;茶艺馆;茶艺馆,武侯区,103.979142,30.648728
网络天下网咖,sports,体育休闲服务;娱乐场所;网吧,武侯区,103.982727,30.642981
机投溜冰场,sports,体育休闲服务;运动场馆;溜冰场,武侯区,103.982009,30.646865
山水情练歌房,sports,体育休闲服务;娱乐场所;KTV,武侯区,103.980825,30.643831
靓都KTV,sports,体育休闲服务;娱乐场所;KTV,武侯区,103.980458,30.643702
科漫网吧,sports,体育休闲服务;娱乐场所;网吧,武侯区,103.983078,30.643654
武侯足球公园,sports,体育休闲服务;运动场馆;足球场,武侯区,103.982535,30.642303
