name,category,type,district,wgs_lng,wgs_lat,weight
金沙社区养老院,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.005521,30.686484,2
金沙剧场,sports,体育休闲服务;影剧院;剧场,金牛区,104.009478,30.687085,2
好乐星KTV(金沙店),sports,体育休闲服务;娱乐场所;KTV,青羊区,104.00667,30.68325,1
静瑜伽(金沙遗址路),sports,体育休闲服务;运动场馆;健身中心,青羊区,104.004995,30.683758,1
九荆条网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.011126,30.689392,1
养老中心,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.006788,30.685786,1
健身台球咖啡机麻,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.013189,30.682845,1
金仕豪健身,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.007994,30.681857,1
紫桂花园活动中心,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.009298,30.689407,1
荣德游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,104.0232,30.679177,7
上善健身服务部,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.02293,30.688302,8
金牛区国家青少年体育俱乐部营门口小学分部,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.018763,30.688861,1
丹顿网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.017978,30.682205,4
旅人音乐酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.01556,30.68225,2
尊尚会所(清溪西路),sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.019093,30.68154,3
四海台球,sports,体育休闲服务;运动场馆;台球厅,金牛区,104.019997,30.688155,4
青铜时代网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.020071,30.680145,1
香榭名苑游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,104.02032,30.684176,1
魔力盒子网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.021467,30.684397,1
宏鹰跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,金牛区,104.015706,30.688214,2
金沙.同德名苑,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.016693,30.683987,1
聚雀缘棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.01858,30.686418,1
7号麻将馆,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.017669,30.688804,1
残疾人之家,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.023031,30.683838,1
魔指网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.029417,30.683875,3
聚英台球,sports,体育休闲服务;运动场馆;台球厅,金牛区,104.032211,30.681942,10
阿拉山口,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.026397,30.687231,7
成都星秀钢管舞,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.027134,30.685508,5
索美塞网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.024856,30.686157,3
Zero,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.031435,30.686873,5
小区活动室,sports,体育休闲服务;休闲场所;休闲场所,金牛区,104.023783,30.685472,1
领跑者健身(蜀营街),sports,体育休闲服务;运动场馆;健身中心,金牛区,104.031565,30.688365,1
桌游主题吧,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.028015,30.679737,1
一座一忘网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.028264,30.687107,2
颐园麻将室活动中心,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.031663,30.683772,1
伽迷国际瑜伽中心,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.029816,30.685065,1
樱的网吧(营兴路店),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.032638,30.686347,1
Star show钢管舞培训,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.025713,30.682075,1
局乐轩麻将室,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.032845,30.684106,3
瑞西棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.026661,30.684368,1
坤友棋牌,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.033505,30.687968,4
柯仁音乐酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.026496,30.679472,1
天天见棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.028619,30.6829,1
情韵音乐吧,sports,体育休闲服务;娱乐场所;KTV,金牛区,104.038336,30.679592,4
前沿会所,sports,体育休闲服务;娱乐场所;KTV,金牛区,104.034948,30.682674,2
潮流网吧(抚琴西路南二巷),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.035138,30.679968,2
麦卓网吧,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.041477,30.686445,18
风云天下网吧(金沙路店),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.04048,30.688397,1
海缘汇,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.037072,30.686109,4
樱的网吧(抚琴店),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.038206,30.68261,1
紫荆花台球俱乐部(西门店),sports,体育休闲服务;运动场馆;台球厅,金牛区,104.041738,30.683295,2
形意拳馆,sports,体育休闲服务;运动场馆;运动场所,金牛区,104.034445,30.686288,5
人和会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.038139,30.68825,3
足行天下,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.035198,30.688418,1
南侨娱乐汇,sports,体育休闲服务;娱乐场所;夜总会,金牛区,104.039981,30.681708,2
桑拿泳池高温瑜伽供热采暖,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.033945,30.689097,1
兰姐麻将,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.043557,30.681558,1
抚琴干休所,sports,体育休闲服务;度假疗养场所;疗养院,金牛区,104.04102,30.679787,2
职工体育馆,sports,体育休闲服务;运动场馆;运动场所,金牛区,104.051978,30.682638,4
茶棋牌休闲,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.04889,30.686456,1
司南·聚,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.050176,30.687544,14
都市网吧(一环路北一段),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.048368,30.687254,1
老年之家,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.047818,30.68062,2
舞林风俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.050947,30.68008,5
蔻海KTV,sports,体育休闲服务;娱乐场所;KTV,金牛区,104.04754,30.685209,4
西和棋牌,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.044172,30.679906,2
麦酒社,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.04503,30.680886,7
杠尚花·棋牌,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.046421,30.681483,2
乐兴网吧(光荣北路),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.044461,30.689007,1
8零S酒吧,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.044969,30.683813,5
乡土户外俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.04548,30.685557,1
玫瑰艺术厅,sports,体育休闲服务;休闲场所;休闲场所,金牛区,104.051041,30.685961,1
总汇游泳池,sports,体育休闲服务;运动场馆;游泳馆,金牛区,104.051685,30.688495,1
四悉棋牌,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.054841,30.68319,17
垒鑫荟网络休闲会所(白马寺街),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.061366,30.688149,1
成都晚霞马家花园居家养老服务站(北门),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.056711,30.680806,1
同心圆歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,金牛区,104.056702,30.688626,2
心约网络会所,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.059448,30.68405,2
天香雪歌舞厅,sports,体育休闲服务;娱乐场所;迪厅,青羊区,104.056375,30.679527,3
金角度台球俱乐部,sports,体育休闲服务;运动场馆;台球厅,金牛区,104.057371,30.687142,1
缘会网吧,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.057136,30.683205,1
金牛区兴奥游泳池,sports,体育休闲服务;运动场馆;游泳馆,金牛区,104.053721,30.688742,1
西藏干休所,sports,体育休闲服务;度假疗养场所;疗养院,金牛区,104.063096,30.688047,1
阿曼希东方舞,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.053902,30.681509,1
蔡蔡麻将屋,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.055356,30.681367,1
新村河边街社区党员活动室,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.059056,30.687835,2
四川省乔牌活动中心,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.058739,30.68076,1
万福苑游泳池,sports,体育休闲服务;运动场馆;游泳馆,金牛区,104.06727,30.68489,2
心随我动网吧,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.070056,30.681898,2
地下战,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.066272,30.688112,2
炎华足球公园,sports,体育休闲服务;运动场馆;足球场,金牛区,104.064982,30.688612,2
河边老院坝,sports,体育休闲服务;休闲场所;休闲场所,金牛区,104.073768,30.67986,4
芳芳棋牌(白马寺街),sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.065356,30.684074,1
雅腾网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.070414,30.679658,1
金牛区人民北路晚霞日间照料中心,sports,体育休闲服务;度假疗养场所;疗养院,金牛区,104.072166,30.684628,1
成都太极馆,sports,体育休闲服务;运动场馆;运动场所,金牛区,104.076033,30.682928,6
城北网球场,sports,体育休闲服务;运动场馆;网球场,金牛区,104.075847,30.68468,5
樱花娱乐,sports,体育休闲服务;娱乐场所;迪厅,金牛区,104.079812,30.682972,9
风铃网吧(马鞍西路),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.08129,30.679528,1
成都市老年活动宫,sports,体育休闲服务;休闲场所;休闲场所,金牛区,104.073784,30.684836,2
新引力网吧,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.08152,30.688006,1
小胖茶机麻,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.078554,30.687299,2
黑桃杰作网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.080386,30.685159,4
龙海网吧(一环路北三段),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.075393,30.686496,1
尚皇酒水吧,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.080323,30.686738,3
斯诺克台球,sports,体育休闲服务;运动场馆;台球厅,金牛区,104.082053,30.68144,1
台球棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.078797,30.680804,1
盘丝洞,sports,体育休闲服务;娱乐场所;网吧,成华区,104.092478,30.680829,20
缤纷鲜花,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.084756,30.680156,4
CD狂派,sports,体育休闲服务;娱乐场所;网吧,成华区,104.09098,30.68823,7
亿谷网吧,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.089019,30.687182,2
飞越网吧(福蓓街),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.086465,30.685452,1
金鼠标网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.091354,30.684316,1
伊六网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.092622,30.682592,2
侠者搏击,sports,体育休闲服务;运动场馆;运动场所,金牛区,104.089334,30.680752,2
同乐棋牌机麻,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.087302,30.680577,1
老年活动室,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金牛区,104.086393,30.688509,1
印象瑜伽肚皮舞俱乐部,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.088663,30.685994,1
云中漫步,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.086979,30.686292,1
研磨时尚网咖(李家沱店),sports,体育休闲服务;娱乐场所;网吧,金牛区,104.086442,30.687333,1
棋牌阵,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.093477,30.686072,2
北四段社区党员活动室,sports,体育休闲服务;休闲场所;休闲场所,金牛区,104.084181,30.683927,2
楼上聚会吧,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.085792,30.681737,2
二妹棋牌,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.084842,30.689318,1
美佳美量贩KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.096848,30.683954,1
冰月KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.096972,30.681884,1
漫步时空网咖成都市,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.09788,30.685172,1
金鑫二期音乐酒吧KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.094812,30.689173,1
武名功夫馆,sports,科教文化服务;培训机构;培训机构|体育休闲服务;运动场馆;运动场所,成华区,104.0981,30.683748,1
赛利亚网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.102482,30.686933,2
蓝地张二网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.096776,30.688929,1
追子弹量贩KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.098857,30.681102,1
时维网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.102264,30.682297,3
肥猫网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.103188,30.683118,2
电子科技大学沙河校区游泳池,sports,体育休闲服务;运动场馆;游泳馆,成华区,104.09509,30.67967,2
南屏晚声音乐工作室(浅水半岛店),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.103436,30.684714,1
香木园休闲庄,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.108863,30.680969,1
玩家天堂网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.107669,30.685513,1
飞飞网咖(双建路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.109612,30.685661,2
天天好心情,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.112562,30.683338,1
起点网吧(建设北路店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.111662,30.679677,1
四川DJ俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.104755,30.680504,2
成都家合兴职工俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.108568,30.687312,2
快乐8网络会所,sports,体育休闲服务;娱乐场所;网吧,成华区,104.112304,30.682346,2
宝泰家园中庭恒温游泳馆,sports,体育休闲服务;运动场馆;游泳馆,成华区,104.112632,30.687985,1
泽安养老,sports,体育休闲服务;度假疗养场所;疗养院,成华区,104.105822,30.686138,4
本土瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.104284,30.683439,2
桃林网吧(桃源街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.111721,30.685813,1
壹东方网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.11347,30.679512,1
东方尊会,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.112206,30.681268,1
桃源社区活动室,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.112581,30.685182,1
凌云棋牌茶艺,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.106028,30.680561,2
必好左右网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.104577,30.684924,1
香亦乐棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.108873,30.688673,3
南天苑小区娱乐活动室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.112306,30.686937,1
翰林会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.106532,30.682358,1
动感网咖(文德路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.118403,30.682142,1
星空网络(二仙桥南一路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.1161,30.681252,2
二仙桥石油社区门球场,sports,体育休闲服务;运动场馆;运动场所,成华区,104.115932,30.685825,1
万紫天缘动漫城,sports,体育休闲服务;娱乐场所;游戏厅,成华区,104.119076,30.683162,1
恒隆网吧(建设北路三段),sports,体育休闲服务;娱乐场所;网吧,成华区,104.122208,30.682584,2
壹东方网咖·电竞(桃林花开店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.114186,30.680665,1
四川成都弓兵团俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.120499,30.68111,1
香烟棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.116998,30.683815,1
我所遇见的生活DIY,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.12072,30.682455,1
机车厂影剧院,sports,体育休闲服务;影剧院;电影院,成华区,104.133119,30.686314,2
东华社区老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.12746,30.685747,1
情系网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.12379,30.68286,2
寒雨轩网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.132164,30.68217,1
绿色网吧(下涧槽路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.134107,30.683964,2
星空纵情海网络会所,sports,体育休闲服务;娱乐场所;网吧,成华区,104.136056,30.685145,1
美宾游泳,sports,体育休闲服务;运动场馆;运动场所,成华区,104.141392,30.686706,1
标点网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.137974,30.684741,1
纵横驰骋网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.138662,30.683582,2
一点缘网吧(二仙桥北路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.138277,30.680334,1
黑桃K,sports,体育休闲服务;娱乐场所;KTV,成华区,104.150743,30.684182,3
尚豪瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.14441,30.679836,3
净瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.151553,30.684998,1
茶机麻棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.147487,30.689368,1
往来,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.181565,30.688988,1
恒温游泳,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.967367,30.672074,2
潮流网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.96703,30.675953,3
轻点奇迹网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.972833,30.671908,1
丛林网咖(光华北二路),sports,体育休闲服务;娱乐场所;网吧,青羊区,103.964681,30.675213,1
万达五国皇家大马戏节,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.972085,30.678402,1
探索者健身,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.970016,30.674421,1
时代网咖(光华店),sports,体育休闲服务;娱乐场所;网吧,青羊区,103.973405,30.673768,1
强友快乐网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.982571,30.674815,1
e线网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.98209,30.671961,1
沙陶屋,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.976121,30.674028,1
思必好无限网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.976902,30.67562,1
暗影岛网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.991896,30.673914,2
鑫愿网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.985982,30.677946,8
大晟网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.990453,30.672965,5
极指道网络生活馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.988792,30.673541,1
道格韦恩健身游泳馆,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.991448,30.671581,1
音色酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.989491,30.674808,1
双新路社区党员、群众活动室,sports,体育休闲服务;休闲场所;休闲场所,青羊区,103.987809,30.673097,1
青羊区苏坡中鹏社区老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,103.983915,30.671157,1
成都霓裳休闲健身工作室(清江店),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.003448,30.674772,1
歌王国际,sports,体育休闲服务;娱乐场所;KTV,青羊区,103.99716,30.678122,21
思必好新蟲蟲网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.997304,30.675709,1
永利演艺厅,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.001261,30.676016,3
华府金沙游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.999925,30.67799,3
凯丽美域游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.994405,30.678315,1
艾斯酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.99981,30.673191,6
壹九吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.001472,30.674151,7
云雾网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.000937,30.678823,2
青羊双新社区朗力托老所,sports,体育休闲服务;度假疗养场所;疗养院,青羊区,103.994522,30.672699,2
森源泉网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.99843,30.675481,1
上指选网络生活馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.995787,30.67297,1
棋牌茶,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.996542,30.670749,1
博瑞都市花园网球场,sports,体育休闲服务;运动场馆;网球场,青羊区,104.002165,30.669939,1
祝福娱乐活动中心(贝双街),sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.000311,30.670399,1
新阳光健康家园游泳池,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.99987,30.675462,1
贝森路社区中老年活动室,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,103.998597,30.671378,1
太平洋电影成,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.001563,30.677011,1
麻雀休闲坊,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.006971,30.670247,3
盛朝娱乐,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.00864,30.678425,3
梦想剧场,sports,体育休闲服务;影剧院;剧场,青羊区,104.006375,30.672969,13
木府,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.006488,30.678176,12
了凡瑜伽,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.011752,30.675079,3
格子空间网络,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.013249,30.674057,3
川藏老兵车友俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.011086,30.673662,3
格子网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.009323,30.677339,1
爱和华集团俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.004139,30.67207,1
正义跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,青羊区,104.014099,30.673405,9
尼罗文化肚皮舞瑜伽馆,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.004459,30.669816,1
西南财经大学光华校区成教院学生活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.011309,30.669523,1
西南财经大学光华校区篮球场(西区),sports,体育休闲服务;运动场馆;篮球场馆,青羊区,104.008286,30.67302,1
柳木屋,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015963,30.675885,21
以间会友,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.021327,30.673468,5
巴可·激光巨幕厅,sports,体育休闲服务;影剧院;电影院,青羊区,104.020475,30.674294,1
紫罗兰,sports,体育休闲服务;娱乐场所;迪厅,青羊区,104.02293,30.671717,3
半生缘网络,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.017094,30.679446,1
时光网吧(罗家碾街),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.021182,30.675959,1
边度酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.018112,30.670828,12
半糖网吧(战旗店),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.018932,30.676615,3
极地音乐酒水吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.021618,30.679255,1
千寻多米网络会馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.015298,30.677098,1
遇见(二环路西二段),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.019438,30.673061,1
悠闲茶,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.024031,30.66941,8
青羊区瑞吉养老服务中心,sports,体育休闲服务;度假疗养场所;疗养院,青羊区,104.025738,30.670643,1
雅园农家乐,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.028645,30.674706,1
熙临KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.030136,30.671529,7
兰苑养老中心成都办事处,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.027005,30.671893,1
狂野练歌房,sports,体育休闲服务;娱乐场所;KTV,金牛区,104.030976,30.677429,2
阿迪达斯青少年足球训练营,sports,体育休闲服务;运动场馆;足球场,金牛区,104.030133,30.679425,1
光速网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.025961,30.677514,9
不重要,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.027159,30.670386,2
文华坊,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.032191,30.677356,3
夏木酒馆,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.030624,30.673819,3
辐射网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.025656,30.675148,1
回忆水酒吧,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.030606,30.675746,1
清馨e网天下网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.031585,30.669507,1
梵若瑜伽国际会所,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.025267,30.671946,1
清馨茶园,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.024188,30.677676,2
老弯弯茶·棋牌,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.024224,30.676752,2
晚霞敬老院,sports,体育休闲服务;度假疗养场所;疗养院,青羊区,104.027425,30.675835,1
力秀机麻棋牌(百寿路),sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.03221,30.673593,1
文汇棋牌苑,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.024067,30.67526,1
屋顶花园休闲世界,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.0336,30.669913,1
青西服务站,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.034786,30.674745,2
成都市新声剧场,sports,体育休闲服务;影剧院;剧场,金牛区,104.037903,30.678064,1
民族大舞台,sports,体育休闲服务;影剧院;音乐厅,金牛区,104.04239,30.676084,12
依伊音乐吧,sports,体育休闲服务;娱乐场所;KTV,金牛区,104.033806,30.672787,1
传奇网络沙龙,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.036133,30.6757,2
祺园,sports,体育休闲服务;娱乐场所;棋牌室,金牛区,104.038596,30.673676,9
圣珈瑜伽(一环路西三段),sports,体育休闲服务;运动场馆;健身中心,金牛区,104.039427,30.678867,1
今生约定酒吧,sports,体育休闲服务;娱乐场所;酒吧,金牛区,104.037323,30.675973,1
神秘岛网咖,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.035392,30.672492,2
智灵网络,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.040948,30.670947,1
金琴南路社区健身房,sports,体育休闲服务;运动场馆;健身中心,金牛区,104.035153,30.677927,6
龙之飞腾网络会所,sports,体育休闲服务;娱乐场所;网吧,金牛区,104.042648,30.670493,2
青阳北路社区家长学校活动中心,sports,体育休闲服务;娱乐场所;娱乐场所,金牛区,104.043558,30.67401,1
荷泥,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.051456,30.669916,23
