name,category,type,district,wgs_lng,wgs_lat,weight
中国农业银行(星汉路支行),finance,金融保险服务;银行;中国农业银行,金牛区,104.047465,30.705441,3
中国银行(成都西南交大支行),finance,金融保险服务;银行;中国银行,金牛区,104.04933,30.70451,2
成都银行(九里堤支行),finance,金融保险服务;银行;银行,金牛区,104.052536,30.706951,4
中国民生银行(成都西南交大社区支行),finance,金融保险服务;银行;中国民生银行,金牛区,104.046527,30.699754,3
中国建设银行(成都西南交通大学九里校区支行),finance,金融保险服务;银行;中国建设银行,金牛区,104.051976,30.702213,2
兴业银行ATM(西南交大),finance,金融保险服务;自动提款机;兴业银行ATM,金牛区,104.052196,30.703192,1
中国建设银行ATM(交桂路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.045137,30.705131,2
中国工商银行(群星路分理处),finance,金融保险服务;银行;中国工商银行,金牛区,104.051266,30.705662,2
成都银行ATM(星科路),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.049747,30.709378,1
中国民生银行24小时自助银行(九里堤北路),finance,金融保险服务;自动提款机;中国民生银行ATM,金牛区,104.05126,30.708268,2
中国农业银行24小时自助银行(赛云台西二路),finance,金融保险服务;自动提款机;中国农业银行ATM,金牛区,104.061952,30.706842,1
平安银行(五块石小微支行),finance,金融保险服务;银行;平安银行,金牛区,104.063912,30.704776,3
成都银行ATM(九里堤中路),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.055078,30.702012,3
成都农商银行(站北分理处),finance,金融保险服务;银行;农村商业银行,成华区,104.072483,30.705067,3
成都银行ATM(蓉北商贸大道一段),finance,金融保险服务;自动提款机;自动提款机,金牛区,104.06425,30.703458,1
中国银行(成都花径路支行),finance,金融保险服务;银行;中国银行,金牛区,104.069494,30.707528,3
中国农业银行(成都五福支行),finance,金融保险服务;银行;中国农业银行,金牛区,104.063914,30.707268,5
成都银行(五块石支行),finance,金融保险服务;银行;银行,金牛区,104.067077,30.705243,5
中国建设银行24小时自助银行(站北路分理处),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.070691,30.705417,1
兴业银行ATM(云景豪庭西南),finance,金融保险服务;自动提款机;兴业银行ATM,金牛区,104.066529,30.700895,1
中国建设银行ATM(站北中街),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.072129,30.708529,1
成都银行ATM(齐盛花园东南),finance,金融保险服务;自动提款机;自动提款机,成华区,104.069758,30.706529,1
中国农业银行(站北支行),finance,金融保险服务;银行;中国农业银行,成华区,104.076742,30.702906,2
中国建设银行ATM(八里桥路),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.07471,30.706104,1
兴业银行ATM(站北东街),finance,金融保险服务;自动提款机;兴业银行ATM,成华区,104.075355,30.702863,1
中国银行ATM,finance,金融保险服务;自动提款机;中国银行ATM,成华区,104.080607,30.707418,1
