name,category,type,district,wgs_lng,wgs_lat,weight
雅凯,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054556,30.731733,3
陆家五组菜市场,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.063069,30.737004,1
依伊超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.060267,30.739262,1
红英超市(灵润路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.062129,30.730234,1
美国三和润滑油,shopping,购物服务;专卖店;专营店,金牛区,104.062421,30.738495,1
大白兔,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.06215,30.72972,2
车又多二手车行,shopping,购物服务;专卖店;自行车专卖店,金牛区,104.062694,30.739266,2
互利超市(川建路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.054223,30.739348,1
小太阳文具(嘉泽路),shopping,购物服务;文化用品店;文化用品店,金牛区,104.061566,30.730732,1
陆家九队菜市,shopping,购物服务;综合市场;蔬菜市场,金牛区,104.059941,30.737661,1
大金空调,shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.054669,30.73027,1
第三空间鲜花,shopping,购物服务;花鸟鱼虫市场;花卉市场,金牛区,104.068879,30.735688,1
荣华蓬垫,shopping,购物服务;专卖店;专营店,金牛区,104.067823,30.731191,1
金牛区鑫云林干杂经营部,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.064419,30.736355,1
贵春超市(王贾路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.067834,30.730061,1
神州通讯店(王贾路),shopping,购物服务;家电电子卖场;手机销售,金牛区,104.06781,30.730543,1
邻近超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.064579,30.738204,1
好佰家超市(陆家大道),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.064736,30.737508,1
达顺发副食店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.067493,30.731656,1
昆仑好客便利店(北星大道一段),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.073512,30.739163,1
恒洁卫浴仓库,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.087192,30.733013,1
和成商贸,shopping,购物服务;专卖店;烟酒专卖店|公司企业;公司;商业贸易|购物服务;便民商店/便利店;便民商店/便利店,成华区,104.101867,30.730155,1
鑫发吊顶大全,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.108433,30.734459,1
家乐陶,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.107082,30.734881,28
唐巢瓷砖胶,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.109636,30.734363,1
厂家直销,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.10797,30.733252,3
蜜蜂家园仓库,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.10976,30.733592,1
爱好文具厂,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.109193,30.736729,5
妆颜,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.108683,30.731266,85
秀阁,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.111983,30.732288,2
佳州红(厂家直销),shopping,购物服务;购物相关场所;购物相关场所,成华区,104.111199,30.731167,1
壁丽鑫,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.110243,30.738616,23
威登堡陶瓷,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.103812,30.732752,2
顺美(北门),shopping,购物服务;购物相关场所;购物相关场所,成华区,104.111768,30.729763,2
上海顺达机麻超市,shopping,购物服务;专卖店;专营店,金牛区,104.112476,30.733112,2
凯普电池专卖,shopping,购物服务;专卖店;专营店,成华区,104.106315,30.731217,4
九牧欧派电器,shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.108748,30.734913,1
美艳内衣行,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.113091,30.733642,1
友谊化工,shopping,购物服务;专卖店;专营店,金牛区,104.108055,30.733844,1
实惠超市,shopping,购物服务;超级市场;超市,金牛区,104.104059,30.735562,2
顺发通信(湾仔巷),shopping,购物服务;家电电子卖场;手机销售,金牛区,104.105215,30.73562,1
欣欣酒水,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.11591,30.733471,1
玉洪干杂,shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.117643,30.737153,2
河畔小卖部,shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.116109,30.731561,1
刘姐小卖部,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.118957,30.737868,1
北方吊顶,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.119739,30.738055,3
希尔曼洁具,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.121109,30.73876,12
顺便超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,成华区,104.116144,30.729633,1
成华区建营装饰材料经营部,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.118314,30.73866,1
申露达卫浴,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.126569,30.731183,1
协进陶瓷,shopping,购物服务;购物相关场所;购物相关场所,成华区,104.129915,30.729518,8
