name,category,type,district,wgs_lng,wgs_lat,weight
中共文德社区委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.111321,30.688924,2
成都市成华区人民法院,government,政府机构及社会团体;公检法机构;法院,成华区,104.117262,30.681119,5
圣灯寺派出所,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.120844,30.682418,2
桃蹊路派出所(中环路二仙桥西路段),government,政府机构及社会团体;公检法机构;公安警察,成华区,104.120065,30.685872,1
建北社区居民议事会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.116849,30.682745,5
成华区桃蹊路街道综治工作中心,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,成华区,104.11402,30.682809,4
二仙桥派出所,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.124061,30.682603,6
关家堰社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.132092,30.682468,5
东华社区慈善捐赠站,government,政府机构及社会团体;社会团体;慈善机构,成华区,104.12746,30.685747,3
二仙桥派出所成都市二仙桥学校警务室,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.134805,30.680176,1
华林社区综合管理服务站,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.140107,30.68453,2
下涧槽社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.134077,30.683755,4
成都市成华区二仙桥街道下涧漕社区居民委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.136946,30.683823,1
成都德泰堂长生书院,government,政府机构及社会团体;社会团体;慈善机构,成华区,104.161581,30.683784,1
成都市龙潭机动车检测站,government,政府机构及社会团体;交通车辆管理;验车场,成华区,104.16811,30.688487,1
鹤林社区居委会(华冠路),government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.170362,30.683556,1
中共威灵社区支部委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.180069,30.68798,2
四川环境监测大楼,government,政府机构及社会团体;政府机关;政府机关相关,青羊区,103.96931,30.674778,6
西物精锐汽车机动车登记服务站,government,政府机构及社会团体;交通车辆管理;交通车辆管理相关,青羊区,103.96972,30.676783,1
苏坡街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,103.98294,30.672048,10
苏坡工商所,government,政府机构及社会团体;工商税务机构;工商部门,青羊区,103.982412,30.673702,8
中共中坝社区委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,103.974568,30.672648,2
