name,category,type,district,wgs_lng,wgs_lat,weight
七彩祥云搬家服务,life,生活服务;生活服务场所;生活服务场所,成华区,104.076315,30.714949,1
华天桑拿洗浴会所,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.077687,30.712241,1
芬芳浴足,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.083591,30.713425,3
蜀弘驾校报名点,life,生活服务;生活服务场所;生活服务场所,金牛区,104.081601,30.717551,1
曹氏家电经营部,life,生活服务;维修站点;维修站点,成华区,104.083396,30.714889,1
瑶蒸堂,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.089801,30.714582,53
李氏按摩床,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.087281,30.715791,3
泰昶驾校招生点,life,生活服务;生活服务场所;生活服务场所,成华区,104.089945,30.71683,3
指源,life,生活服务;生活服务场所;生活服务场所,成华区,104.09332,30.708642,262
中药浴足,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.085332,30.713211,1
诚信平价车行,life,生活服务;维修站点;维修站点,成华区,104.086847,30.71695,1
祥云水站,life,生活服务;生活服务场所;生活服务场所,成华区,104.084942,30.715102,2
丽水房产,life,生活服务;生活服务场所;生活服务场所,成华区,104.0898,30.710312,4
中江肖氏换油蹄片清路清洗保养灯归零,life,生活服务;生活服务场所;生活服务场所,成华区,104.08631,30.717903,1
正科盲人理疗盲人按摩所,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.084062,30.716075,1
南王液化气,life,生活服务;生活服务场所;生活服务场所,金牛区,104.084357,30.718236,3
金丽美容养生SPA馆,life,生活服务;美容美发店;美容美发店,成华区,104.091373,30.71837,1
悦妍,life,生活服务;生活服务场所;生活服务场所,成华区,104.107963,30.716781,179
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,成华区,104.096326,30.717573,5
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,成华区,104.101377,30.717285,4
洁美干洗店(荆竹分店),life,生活服务;洗衣店;洗衣店,成华区,104.09892,30.717827,2
英英美发,life,生活服务;美容美发店;美容美发店,成华区,104.094398,30.717123,1
泰旭驾校报名点,life,生活服务;生活服务场所;生活服务场所,成华区,104.095565,30.71902,1
天天美甲,life,生活服务;美容美发店;美容美发店,成华区,104.10902,30.714459,3
欣丽美容,life,生活服务;美容美发店;美容美发店,成华区,104.106976,30.713809,11
赖推拿足道,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.108696,30.71287,11
煌城造型,life,生活服务;美容美发店;美容美发店,成华区,104.111326,30.713104,9
