community_id,name,district,center_lng,center_lat,polygon_wkt
5938,和顺苑,武侯区,104.039595,30.632786,"POLYGON ((104.0429857 30.6274045, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0323458 30.6352536, 104.03264 30.6374503, 104.0337326 30.6394969, 104.0419308 30.6408679, 104.0451484 30.6390989, 104.0461597 30.6313697, 104.0464809 30.6288987, 104.0445388 30.6276622, 104.0440801 30.6274434, 104.0429857 30.6274045))"
5939,绿岸嘉苑,武侯区,104.037519,30.632768,"POLYGON ((104.0340821 30.627209, 104.0332186 30.6275319, 104.0331153 30.6275777, 104.03195 30.6302643, 104.0312341 30.6328885, 104.0309253 30.6362091, 104.0307772 30.6392963, 104.032159 30.6421611, 104.0406825 30.642039, 104.0434378 30.6407257, 104.0442319 30.638167, 104.0461597 30.6313697, 104.0452345 30.6295449, 104.0436622 30.6280901, 104.0427595 30.6279376, 104.0340821 30.627209))"
5940,和熙苑,武侯区,104.040906,30.634888,"POLYGON ((104.0429857 30.6274045, 104.0346867 30.6296717, 104.0336509 30.6332803, 104.033278 30.6368523, 104.0341307 30.6381415, 104.0365362 30.6398782, 104.0389393 30.6409272, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0445388 30.6276622, 104.0440801 30.6274434, 104.0429857 30.6274045))"
5941,锦华雅居,武侯区,104.036484,30.633295,"POLYGON ((104.0340821 30.627209, 104.0332186 30.6275319, 104.0331153 30.6275777, 104.03195 30.6302643, 104.0312341 30.6328885, 104.0309253 30.6362091, 104.0307772 30.6392963, 104.032159 30.6421611, 104.0406825 30.642039, 104.0434378 30.6407257, 104.0442319 30.638167, 104.0461597 30.6313697, 104.0452345 30.6295449, 104.0436622 30.6280901, 104.0427595 30.6279376, 104.0340821 30.627209))"
5942,高升桥东路小区,武侯区,104.038703,30.636589,"POLYGON ((104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.031259 30.6364409, 104.0324885 30.6408631, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0397999 30.6447138, 104.0416361 30.644622, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0473078 30.6356966, 104.0461597 30.6313697, 104.0405312 30.6293899, 104.0353366 30.6290644))"
5943,风尚国际·锦屏苑,武侯区,104.037839,30.636539,"POLYGON ((104.0376951 30.6280778, 104.03195 30.6302643, 104.0312341 30.6328885, 104.0309253 30.6362091, 104.0307772 30.6392963, 104.032159 30.6421611, 104.0359639 30.6430999, 104.0395608 30.6432131, 104.0442863 30.6420727, 104.0451638 30.6391748, 104.0455037 30.6327557, 104.0451612 30.6318658, 104.0439449 30.6307202, 104.0376951 30.6280778))"
5944,肖家河中街小区,武侯区,104.040992,30.633677,"POLYGON ((104.042614 30.6259899, 104.0346867 30.6296717, 104.0336509 30.6332803, 104.033278 30.6368523, 104.0341307 30.6381415, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0451484 30.6390989, 104.0473078 30.6356966, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5945,和谐苑(肖家河正街),武侯区,104.039259,30.632274,"POLYGON ((104.042614 30.6259899, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.0320195 30.6350412, 104.0320461 30.6379907, 104.0337326 30.6394969, 104.0348681 30.6396673, 104.0365362 30.6398782, 104.0411616 30.6396378, 104.0421819 30.6391491, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5946,清和苑(高升桥东路),武侯区,104.037616,30.632235,"POLYGON ((104.042614 30.6259899, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.0320195 30.6350412, 104.0320461 30.6379907, 104.0337326 30.6394969, 104.0348681 30.6396673, 104.0365362 30.6398782, 104.0411616 30.6396378, 104.0421819 30.6391491, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5947,怡安苑(肖家河街),武侯区,104.04159,30.634198,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5948,肖家河北街小区,武侯区,104.03968,30.636927,"POLYGON ((104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.031259 30.6364409, 104.0324885 30.6408631, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0397999 30.6447138, 104.0416361 30.644622, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0473078 30.6356966, 104.0461597 30.6313697, 104.0405312 30.6293899, 104.0353366 30.6290644))"
5949,肖家河6号,武侯区,104.041625,30.634648,"POLYGON ((104.0429857 30.6274045, 104.0346867 30.6296717, 104.0336509 30.6332803, 104.033278 30.6368523, 104.0341307 30.6381415, 104.0365362 30.6398782, 104.0389393 30.6409272, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0464809 30.6288987, 104.0445388 30.6276622, 104.0440801 30.6274434, 104.0429857 30.6274045))"
5950,怡康苑(肖家河街),武侯区,104.041571,30.633846,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5951,正街社区,武侯区,104.041693,30.63428,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5952,兴蓉南二巷6号院,武侯区,104.041011,30.636143,"POLYGON ((104.0427324 30.6286104, 104.0418029 30.6287316, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0336509 30.6332803, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0359639 30.6430999, 104.0395608 30.6432131, 104.0442863 30.6420727, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0482812 30.6346849, 104.0452345 30.6295449, 104.0427324 30.6286104))"
5953,肖家河南三巷小区,武侯区,104.041608,30.635257,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5954,兴蓉南一巷小区,武侯区,104.040753,30.636473,"POLYGON ((104.0425051 30.6286757, 104.0418029 30.6287316, 104.0346867 30.6296717, 104.0323458 30.6352536, 104.03264 30.6374503, 104.0337326 30.6394969, 104.0359639 30.6430999, 104.0389208 30.6438653, 104.0424508 30.6437474, 104.0445973 30.6425664, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0482812 30.6346849, 104.0461597 30.6313697, 104.0451893 30.6298664, 104.0425051 30.6286757))"
5955,怡乐苑,武侯区,104.04149,30.633312,"POLYGON ((104.042614 30.6259899, 104.0346867 30.6296717, 104.0336509 30.6332803, 104.033278 30.6368523, 104.0341307 30.6381415, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0451484 30.6390989, 104.0473078 30.6356966, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5956,肖家河巷4号院,武侯区,104.041693,30.635217,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5957,怡常苑,武侯区,104.041703,30.63354,"POLYGON ((104.042614 30.6259899, 104.0357876 30.6314375, 104.0346494 30.6354395, 104.0365362 30.6398782, 104.0419308 30.6408679, 104.0479679 30.6377011, 104.0484581 30.6350755, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5958,肖家河巷2号院,武侯区,104.041844,30.635112,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5959,荣馨佳苑,武侯区,104.038191,30.631563,"POLYGON ((104.042614 30.6259899, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.0320195 30.6350412, 104.0320461 30.6379907, 104.0337326 30.6394969, 104.0348681 30.6396673, 104.0365362 30.6398782, 104.0411616 30.6396378, 104.0421819 30.6391491, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0483208 30.6295319, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.042614 30.6259899))"
5960,兴蓉南二巷7号院,武侯区,104.041536,30.635928,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5961,银海佳苑,武侯区,104.035328,30.635435,"POLYGON ((104.0300841 30.626979, 104.029002 30.6293949, 104.0274713 30.6338127, 104.0267316 30.636821, 104.0305099 30.6418918, 104.032159 30.6421611, 104.0411616 30.6396378, 104.0421819 30.6391491, 104.0430315 30.636282, 104.0432161 30.6349991, 104.0421612 30.6309724, 104.0405312 30.6293899, 104.0300841 30.626979))"
5962,肖家河西一巷小区,武侯区,104.041296,30.632575,"POLYGON ((104.044277 30.62735, 104.0429857 30.6274045, 104.0346867 30.6296717, 104.0337849 30.6336784, 104.0338325 30.6363058, 104.0341307 30.6381415, 104.0411616 30.6396378, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0483208 30.6295319, 104.0448566 30.6275073, 104.044277 30.62735))"
5963,清桦苑,武侯区,104.036686,30.631918,"POLYGON ((104.035215 30.6243817, 104.0310451 30.6265117, 104.0290785 30.6316323, 104.0289088 30.6348201, 104.0287706 30.6389487, 104.0348681 30.6396673, 104.0411616 30.6396378, 104.0438985 30.6335189, 104.0451893 30.6298664, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.0425565 30.6257631, 104.035215 30.6243817))"
5964,聚乐苑(肖家河街),武侯区,104.040656,30.632013,"POLYGON ((104.0425226 30.6255353, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0357097 30.6361179, 104.0403521 30.6383712, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0482812 30.6346849, 104.0491251 30.6288314, 104.0464809 30.6259728, 104.04626 30.625921, 104.0425226 30.6255353))"
5965,清馨苑(联谊巷),武侯区,104.038682,30.631407,"POLYGON ((104.0425565 30.6257631, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0320195 30.6350412, 104.03264 30.6374503, 104.0337326 30.6394969, 104.0411616 30.6396378, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0491251 30.6288314, 104.0457835 30.6264579, 104.0425565 30.6257631))"
5966,兴蓉南二巷5号院,武侯区,104.041654,30.636141,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5967,川航佳园,武侯区,104.035083,30.633509,"POLYGON ((104.0295188 30.6259262, 104.0285911 30.6277303, 104.0274315 30.6309354, 104.0267316 30.636821, 104.0287706 30.6389487, 104.0324885 30.6408631, 104.0365362 30.6398782, 104.0403521 30.6383712, 104.0429671 30.6310847, 104.0438518 30.628543, 104.0436622 30.6280901, 104.0364289 30.6260874, 104.0295188 30.6259262))"
5968,肖家河沿街小区,武侯区,104.042163,30.635062,"POLYGON ((104.0434767 30.6277295, 104.0428068 30.6279156, 104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0348681 30.6396673, 104.0404298 30.6419394, 104.0406825 30.642039, 104.0434378 30.6407257, 104.04992 30.6368692, 104.0464809 30.6288987, 104.0434767 30.6277295))"
5969,南苑公寓(高升桥东路),武侯区,104.040148,30.637352,"POLYGON ((104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.031259 30.6364409, 104.0324885 30.6408631, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0397999 30.6447138, 104.0416361 30.644622, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0473078 30.6356966, 104.0461597 30.6313697, 104.0405312 30.6293899, 104.0353366 30.6290644))"
5970,莲心苑,武侯区,104.037859,30.63121,"MULTIPOLYGON (((104.0376536 30.6308297, 104.03765119236333 30.630780691429834, 104.0376439926402 30.63073215483899, 104.03763207016786 30.63068455766137, 104.03761553976625 30.630638358283818, 104.03759456063217 30.630594001631586, 104.03756933480615 30.63055191488349, 104.03754010522668 30.630512503357917, 104.03750715339059 30.630476146609407, 104.03747079664208 30.630443194773317, 104.0374313851165 30.63041396519385, 104.03738929836841 30.630388739367824, 104.03734494171619 30.630367760233742, 104.03729874233862 30.630351229832133, 104.03725114516101 30.630339307359797, 104.03720260857015 30.630332107636665, 104.0371536 30.6303297, 104.03710459142984 30.630332107636665, 104.03705605483898 30.630339307359797, 104.03700845766137 30.630351229832133, 104.03696225828381 30.630367760233742, 104.03691790163158 30.630388739367824, 104.03687581488349 30.63041396519385, 104.03683640335791 30.630443194773317, 104.0368000466094 30.630476146609407, 104.03676709477331 30.630512503357917, 104.03673786519384 30.63055191488349, 104.03671263936782 30.630594001631586, 104.03669166023374 30.630638358283818, 104.03667512983213 30.63068455766137, 104.0366632073598 30.63073215483899, 104.03665600763667 30.630780691429834, 104.0366536 30.6308297, 104.03665600763667 30.630878708570165, 104.0366632073598 30.630927245161008, 104.03667512983213 30.630974842338627, 104.03669166023374 30.63102104171618, 104.03671263936782 30.631065398368413, 104.03673786519384 30.63110748511651, 104.03676709477331 30.631146896642083, 104.0368000466094 30.631183253390592, 104.03683640335791 30.631216205226682, 104.03687581488349 30.63124543480615, 104.03691790163158 30.631270660632175, 104.03696225828381 30.631291639766257, 104.03700845766137 30.631308170167866, 104.03705605483898 30.631320092640202, 104.03710459142984 30.631327292363334, 104.0371536 30.6313297, 104.03720260857015 30.631327292363334, 104.03725114516101 30.631320092640202, 104.03729874233862 30.631308170167866, 104.03734494171619 30.631291639766257, 104.03738929836841 30.631270660632175, 104.0374313851165 30.63124543480615, 104.03747079664208 30.631216205226682, 104.03750715339059 30.631183253390592, 104.03754010522668 30.631146896642083, 104.03756933480615 30.63110748511651, 104.03759456063217 30.631065398368413, 104.03761553976625 30.63102104171618, 104.03763207016786 30.630974842338627, 104.0376439926402 30.630927245161008, 104.03765119236333 30.630878708570165, 104.0376536 30.6308297)), ((104.035802 30.6246277, 104.03579959236333 30.624578691429836, 104.0357923926402 30.624530154838993, 104.03578047016786 30.624482557661374, 104.03576393976626 30.62443635828382, 104.03574296063218 30.624392001631588, 104.03571773480616 30.624349914883492, 104.03568850522669 30.62431050335792, 104.0356555533906 30.62427414660941, 104.03561919664209 30.62424119477332, 104.03557978511651 30.62421196519385, 104.03553769836842 30.624186739367826, 104.03549334171619 30.624165760233744, 104.03544714233863 30.624149229832135, 104.03539954516101 30.6241373073598, 104.03535100857016 30.624130107636667, 104.035302 30.624127700000003, 104.03525299142984 30.624130107636667, 104.03520445483899 30.6241373073598, 104.03515685766138 30.624149229832135, 104.03511065828381 30.624165760233744, 104.03506630163159 30.624186739367826, 104.03502421488349 30.62421196519385, 104.03498480335791 30.62424119477332, 104.0349484466094 30.62427414660941, 104.03491549477332 30.62431050335792, 104.03488626519385 30.624349914883492, 104.03486103936783 30.624392001631588, 104.03484006023375 30.62443635828382, 104.03482352983214 30.624482557661374, 104.0348116073598 30.624530154838993, 104.03480440763667 30.624578691429836, 104.034802 30.6246277, 104.03480440763667 30.624676708570167, 104.0348116073598 30.62472524516101, 104.03482352983214 30.62477284233863, 104.03484006023375 30.624819041716183, 104.03486103936783 30.624863398368415, 104.03488626519385 30.62490548511651, 104.03491549477332 30.624944896642084, 104.0349484466094 30.624981253390594, 104.03498480335791 30.625014205226684, 104.03502421488349 30.62504343480615, 104.03506630163159 30.625068660632177, 104.03511065828381 30.62508963976626, 104.03515685766138 30.625106170167868, 104.03520445483899 30.625118092640204, 104.03525299142984 30.625125292363336, 104.035302 30.6251277, 104.03535100857016 30.625125292363336, 104.03539954516101 30.625118092640204, 104.03544714233863 30.625106170167868, 104.03549334171619 30.62508963976626, 104.03553769836842 30.625068660632177, 104.03557978511651 30.62504343480615, 104.03561919664209 30.625014205226684, 104.0356555533906 30.624981253390594, 104.03568850522669 30.624944896642084, 104.03571773480616 30.62490548511651, 104.03574296063218 30.624863398368415, 104.03576393976626 30.624819041716183, 104.03578047016786 30.62477284233863, 104.0357923926402 30.62472524516101, 104.03579959236333 30.624676708570167, 104.035802 30.6246277)))"
5971,兴蓉南三巷13号院,武侯区,104.042127,30.635691,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5972,兴蓉南二巷3号院,武侯区,104.041783,30.636397,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0384263 30.6440983, 104.0388188 30.6443994, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.04992 30.6368692, 104.0498629 30.6367738, 104.0455523 30.63045, 104.0405312 30.6293899))"
5973,清桦苑,武侯区,104.036686,30.631918,"POLYGON ((104.035215 30.6243817, 104.0310451 30.6265117, 104.0290785 30.6316323, 104.0289088 30.6348201, 104.0287706 30.6389487, 104.0348681 30.6396673, 104.0411616 30.6396378, 104.0438985 30.6335189, 104.0451893 30.6298664, 104.0452501 30.6274277, 104.0445957 30.6269844, 104.0425565 30.6257631, 104.035215 30.6243817))"
5974,聚乐苑(肖家河街),武侯区,104.040656,30.632013,"POLYGON ((104.0425226 30.6255353, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0357097 30.6361179, 104.0403521 30.6383712, 104.0449485 30.6391531, 104.0451484 30.6390989, 104.0482812 30.6346849, 104.0491251 30.6288314, 104.0464809 30.6259728, 104.04626 30.625921, 104.0425226 30.6255353))"
5975,兴蓉南一巷6号院,武侯区,104.040745,30.636857,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0390462 30.6447368, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0496014 30.6369, 104.0482812 30.6346849, 104.0461597 30.6313697, 104.0405312 30.6293899))"
5976,清馨苑(联谊巷),武侯区,104.038682,30.631407,"POLYGON ((104.0425565 30.6257631, 104.0353366 30.6290644, 104.0346867 30.6296717, 104.0320195 30.6350412, 104.03264 30.6374503, 104.0337326 30.6394969, 104.0411616 30.6396378, 104.0442319 30.638167, 104.0474308 30.6333733, 104.0491251 30.6288314, 104.0457835 30.6264579, 104.0425565 30.6257631))"
5977,兴蓉南二巷5号院,武侯区,104.041654,30.636141,"POLYGON ((104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.033278 30.6368523, 104.0337326 30.6394969, 104.0381823 30.6422248, 104.0401534 30.6425706, 104.0443161 30.6403272, 104.0496014 30.6369, 104.0452345 30.6295449, 104.0430977 30.6283657, 104.0423595 30.6281232))"
5978,川航佳园,武侯区,104.035083,30.633509,"POLYGON ((104.0295188 30.6259262, 104.0285911 30.6277303, 104.0274315 30.6309354, 104.0267316 30.636821, 104.0287706 30.6389487, 104.0324885 30.6408631, 104.0365362 30.6398782, 104.0403521 30.6383712, 104.0429671 30.6310847, 104.0438518 30.628543, 104.0436622 30.6280901, 104.0364289 30.6260874, 104.0295188 30.6259262))"
5979,肖家河中街17号院,武侯区,104.041655,30.632777,"POLYGON ((104.0425565 30.6257631, 104.0357876 30.6314375, 104.0343991 30.6330852, 104.0338325 30.6363058, 104.0344683 30.6377119, 104.0383977 30.6396621, 104.0428136 30.6401478, 104.0451484 30.6390989, 104.0484581 30.6350755, 104.0491251 30.6288314, 104.0457835 30.6264579, 104.0425565 30.6257631))"
5980,肖家河沿街小区,武侯区,104.042163,30.635062,"POLYGON ((104.0434767 30.6277295, 104.0428068 30.6279156, 104.0423595 30.6281232, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0348681 30.6396673, 104.0404298 30.6419394, 104.0406825 30.642039, 104.0434378 30.6407257, 104.04992 30.6368692, 104.0464809 30.6288987, 104.0434767 30.6277295))"
5981,兴蓉南一巷5号院,武侯区,104.041265,30.636619,"POLYGON ((104.0405312 30.6293899, 104.0359116 30.6313586, 104.0358338 30.6314071, 104.0357876 30.6314375, 104.0338325 30.6363058, 104.0337326 30.6394969, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0390462 30.6447368, 104.0420944 30.64413, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0496014 30.6369, 104.0482812 30.6346849, 104.0461597 30.6313697, 104.0405312 30.6293899))"
5982,南苑公寓(高升桥东路),武侯区,104.040148,30.637352,"POLYGON ((104.0353366 30.6290644, 104.0346867 30.6296717, 104.0327326 30.6316225, 104.031259 30.6364409, 104.0324885 30.6408631, 104.0359639 30.6430999, 104.0387845 30.6447455, 104.0397999 30.6447138, 104.0416361 30.644622, 104.0448164 30.6429248, 104.0451198 30.6426135, 104.0473078 30.6356966, 104.0461597 30.6313697, 104.0405312 30.6293899, 104.0353366 30.6290644))"
5983,莲心苑,武侯区,104.037859,30.63121,"MULTIPOLYGON (((104.0376536 30.6308297, 104.03765119236333 30.630780691429834, 104.0376439926402 30.63073215483899, 104.03763207016786 30.63068455766137, 104.03761553976625 30.630638358283818, 104.03759456063217 30.630594001631586, 104.03756933480615 30.63055191488349, 104.03754010522668 30.630512503357917, 104.03750715339059 30.630476146609407, 104.03747079664208 30.630443194773317, 104.0374313851165 30.63041396519385, 104.03738929836841 30.630388739367824, 104.03734494171619 30.630367760233742, 104.03729874233862 30.630351229832133, 104.03725114516101 30.630339307359797, 104.03720260857015 30.630332107636665, 104.0371536 30.6303297, 104.03710459142984 30.630332107636665, 104.03705605483898 30.630339307359797, 104.03700845766137 30.630351229832133, 104.03696225828381 30.630367760233742, 104.03691790163158 30.630388739367824, 104.03687581488349 30.63041396519385, 104.03683640335791 30.630443194773317, 104.0368000466094 30.630476146609407, 104.03676709477331 30.630512503357917, 104.03673786519384 30.63055191488349, 104.03671263936782 30.630594001631586, 104.03669166023374 30.630638358283818, 104.03667512983213 30.63068455766137, 104.0366632073598 30.63073215483899, 104.03665600763667 30.630780691429834, 104.0366536 30.6308297, 104.03665600763667 30.630878708570165, 104.0366632073598 30.630927245161008, 104.03667512983213 30.630974842338627, 104.03669166023374 30.63102104171618, 104.03671263936782 30.631065398368413, 104.03673786519384 30.63110748511651, 104.03676709477331 30.631146896642083, 104.0368000466094 30.631183253390592, 104.03683640335791 30.631216205226682, 104.03687581488349 30.63124543480615, 104.03691790163158 30.631270660632175, 104.03696225828381 30.631291639766257, 104.03700845766137 30.631308170167866, 104.03705605483898 30.631320092640202, 104.03710459142984 30.631327292363334, 104.0371536 30.6313297, 104.03720260857015 30.631327292363334, 104.03725114516101 30.631320092640202, 104.03729874233862 30.631308170167866, 104.03734494171619 30.631291639766257, 104.03738929836841 30.631270660632175, 104.0374313851165 30.63124543480615, 104.03747079664208 30.631216205226682, 104.03750715339059 30.631183253390592, 104.03754010522668 30.631146896642083, 104.03756933480615 30.63110748511651, 104.03759456063217 30.631065398368413, 104.03761553976625 30.63102104171618, 104.03763207016786 30.630974842338627, 104.0376439926402 30.630927245161008, 104.03765119236333 30.630878708570165, 104.0376536 30.6308297)), ((104.035802 30.6246277, 104.03579959236333 30.624578691429836, 104.0357923926402 30.624530154838993, 104.03578047016786 30.624482557661374, 104.03576393976626 30.62443635828382, 104.03574296063218 30.624392001631588, 104.03571773480616 30.624349914883492, 104.03568850522669 30.62431050335792, 104.0356555533906 30.62427414660941, 104.03561919664209 30.62424119477332, 104.03557978511651 30.62421196519385, 104.03553769836842 30.624186739367826, 104.03549334171619 30.624165760233744, 104.03544714233863 30.624149229832135, 104.03539954516101 30.6241373073598, 104.03535100857016 30.624130107636667, 104.035302 30.624127700000003, 104.03525299142984 30.624130107636667, 104.03520445483899 30.6241373073598, 104.03515685766138 30.624149229832135, 104.03511065828381 30.624165760233744, 104.03506630163159 30.624186739367826, 104.03502421488349 30.62421196519385, 104.03498480335791 30.62424119477332, 104.0349484466094 30.62427414660941, 104.03491549477332 30.62431050335792, 104.03488626519385 30.624349914883492, 104.03486103936783 30.624392001631588, 104.03484006023375 30.62443635828382, 104.03482352983214 30.624482557661374, 104.0348116073598 30.624530154838993, 104.03480440763667 30.624578691429836, 104.034802 30.6246277, 104.03480440763667 30.624676708570167, 104.0348116073598 30.62472524516101, 104.03482352983214 30.62477284233863, 104.03484006023375 30.624819041716183, 104.03486103936783 30.624863398368415, 104.03488626519385 30.62490548511651, 104.03491549477332 30.624944896642084, 104.0349484466094 30.624981253390594, 104.03498480335791 30.625014205226684, 104.03502421488349 30.62504343480615, 104.03506630163159 30.625068660632177, 104.03511065828381 30.62508963976626, 104.03515685766138 30.625106170167868, 104.03520445483899 30.625118092640204, 104.03525299142984 30.625125292363336, 104.035302 30.6251277, 104.03535100857016 30.625125292363336, 104.03539954516101 30.625118092640204, 104.03544714233863 30.625106170167868, 104.03549334171619 30.62508963976626, 104.03553769836842 30.625068660632177, 104.03557978511651 30.62504343480615, 104.03561919664209 30.625014205226684, 104.0356555533906 30.624981253390594, 104.03568850522669 30.624944896642084, 104.03571773480616 30.62490548511651, 104.03574296063218 30.624863398368415, 104.03576393976626 30.624819041716183, 104.03578047016786 30.62477284233863, 104.0357923926402 30.62472524516101, 104.03579959236333 30.624676708570167, 104.035802 30.6246277)))"
